|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
820|245|30+ days ago|B.Tech/B.E. in Computers|2 - 4 years|"Job description
Overview
We are looking for an experienced and passionate Software Tester to join our team!. As a Software Tester at our company, you will have the opportunity to work on new and exciting projects and develop your career.
Duties and Responsibilities:
1. Analyzing the requirements from clients
2. Collaborate closely with other team members and departments
3. Arranging Test Environment to execute the test cases
4. Execute all levels of testing (System, Integration, and Regression)
5. Design and develop automation scripts when needed
6. Detect and track software defects and inconsistencies
7. Provide timely solutions
8. Apply quality engineering principals throughout the Agile product lifecycle
9. Provide support and documentation

Software Tester requirements and qualifications:
1. 1-2 years of minimum experience as a Software Tester or similar role
2. Ability to handle multiple tasks simultaneously
3. Ability to work in a fast-paced environment with minimal supervision
4. Sense of ownership and pride in your performance and its impact on the companys success
5. Critical thinker and problem-solving skills
6. Team player
7. Good time-management skills
8. Great interpersonal and communication skills

Note: This is not a work from home opportunity, we have started working from our office located at Vashi.
RoleTesting Engineer
Industry TypeAdvertising & Marketing
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
AutomationTime managementSystem integrationQuality engineeringAgileproduct life cycleManualTest casesSupervisionTesting"|['Automation', 'Time management', 'System integration', 'Quality engineering', 'Agile', 'product life cycle', 'Manual', 'Test cases', 'Supervision', 'Testing']|Manual Software Tester|Not Disclosed|1|Post Graduation Not Required|
821|Less than 10|30+ days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description
Skills Required:
Language - Asp.net with C#
Database - SQL Server, Mysql
Script/web development - Javascript, Jquery, Ajax
Other Details
Keywords: .
Industry: Medical/Healthcare/Hospital
Employement Type: PERMANENT
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
jQuerySQL databaseMySQLWeb developmentJavascriptHealthcareASP.NetAjax"|['jQuery', 'SQL database', 'MySQL', 'Web development', 'Javascript', 'Healthcare', 'ASP.Net', 'Ajax']|Software Developer|Not Disclosed|1|Post Graduation Not Required|
822|129|16 days ago|Any Graduate|6 - 11 years|"Job description
Roles and Responsibilities :
Work closely with the client to understand business needs, in order to develop IT strategy, and propose solution options including advice on design, implementation, tools, scalability, system performance, dependencies
Proactively highlight and resolve issues to help team deliver to planned scope and schedule
Set standards and project processes for delivery teams and mentor team members
Serve as hands-on escalation point to identify and suggest approaches to resolve project issues
Keep up with industry and technology trends, to enhance and manage knowledge on projects.

Desired Candidate Profile:
Experience working in structured development environments including Continuous Integration & Test Driven Development
Proven experience in designing and developing applications using Microsoft Technology stack ( C#, JavaScript, SQL, SSRS, SSIS, REST API)
Expertise in designing databases and writing queries with SQL Server
Solid knowledge of modern software design principles, concepts, and practices
Experience working in an Agile environment (e.g. Scrum, Kanban) required
Familiarity with one or more of following: Containers, Microservice Architecture, IaC, ReactJS
Requirements:

Hand on experience working on React\ React js.
Relevant experience in software development



RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
c#Software DevelopmentReact.JsSQL"|['c#', 'Software Development', 'React.Js', 'SQL']|Lead Software Developer|₹ 8,00,000 - 18,00,000 P.A.|||
823|646|11 days ago|Any Graduate, Graduation Not Required|7 - 12 years|"Job description
Urgent : Lead PHP(Laravel) Developer: Value Coders India, Noida
Vinove Software and Services is looking for ""Laravel / FullStack Developer"". Please find the job details and company profile below for your reference:

Open Positions : 10
Exp : 8 to 12 Yrs
Required Skills : Laravel Frame work
Other Framework => Symfony
Other Frontend frameworks => VueJS / AngularJS

Job Location: NOIDA

Job Responsibility
Collaborate with a team of full-stack and front-end developers to design, develop, and maintain web-based applications and websites.
Keep up to date on web development trends and understanding how it applies to our customers- needs.
Performance tuning, testing, refactoring, usability, and automation
Maintain strong coding, compliance, & security standards
Integrate / Develop to third-party APIs
Interact with Product and Engineering teams and actively participate in feature/functionality design and provide valuable feedback.
Required to work in LAMP environment (Linux, Apache, MySQL, PHP).
Understanding of SQL/NoSQL databases and their declarative query languages
Full Stack Web application development experience
Experience with MVC and OOP design patterns
Strong experience with PHP frameworks (Laravel preferred)
Experience in web development: HTML/CSS/JavaScript
Vue.js experience is preferred but not required, but any client-side structured JavaScript experience (such as Angular/react) would be beneficial
Experience with relational databases
Experience working and integrating with third-party APIs
Familiarity with Git
Payment processing integration experience in a PCI compliant environment is a plus
Understanding of web and application security (OWASP)
Proven ability to author clean, standards-compliant code
20. Self-motivated and detail-oriented with the ability to work independently and collaboratively

About the Company:
Vinove Software & Services is an ISO 9001:2008 and NASSCOM Certified IT Co. with 15+ years of experience in the Web & mobile industry. Being a specialized firm for providing web services and solutions, we have mastered in dealing with both, National & International Clients. Vinove serves as an umbrella for its top-notch ocular products and services because of its extensive background of using focused and proven strategies with technologies for all business requirements. Vinove is uniquely a strong combination of knowledge and experience. Its culture boasts of passionate, innovative and meticulous professionals.

We have 3 offices within India (Gurugram, Noida & Bengaluru) and a workforce of 450+ with expected team expansion to 750+ by December 2020.

Our service portfolio includes fully customized web design and application development, Mobile Apps eBusiness Solutions.

Please visit the following URLs to know about our business.
http://www.vinove.com
http://www.pixelcrayons.com
http://www.valuecoders.com
http://www.invoicera.com

Achievements:
Winner: Deloitte Technology Fast 50 India
Winner: Deloitte Technology Fast 500 Asia Pacific
Winner: NASSCOM IT Emerge India 50 - 2011
Asia Red Hearing 100 Finalist
eRetail Solution Provider India 2011 - 12
Magento Solution Silver Partner
Proud DrupalCon Sponsors (Munich & Portland)

Best regards,
Cheena Thapa
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate, Graduation Not Required
PG :Post Graduation Not Required, Any Postgraduate
Doctorate :Any Doctorate, Doctorate Not Required
Key Skills
Php FrameworksvuejsLaravel
AngularjsFront EndMySQLWeb Application DevelopmentLAMP
Skills highlighted with ‘‘ are preferred keyskills"|['Php Frameworks', 'Laravel', 'Angularjs', 'Front End', 'MySQL', 'Web Application Development', 'LAMP']|Urgent : Lead PHP (Laravel): Vinove Software, Noida|₹ 6,00,000 - 13,00,000 P.A.|4|Post Graduation Not Required, Any Postgraduate|Any Doctorate, Doctorate Not Required
824|305|19 days ago|B.Tech/B.E. in Civil|8 - 10 years|"Job description
Main work will be prepare project reports & schedule tracking.Provide detailed estimates for project based on construction drawings, specs, & scope of work. Communicate of bids & scope of work to PM, supervisors, etc in a easy-to-understand manner.

Required Candidate profile
BE/B. Tech Civil with 8-10 years experience Possess practical estimating or engineering experience, specific knowledge of estimating techniques.Ability to interpret computerized cost data & systems.
RoleConstruction-Specialty
Industry TypeEngineering & Construction
Functional AreaSite Engineering, Project Management
Employment TypeFull Time, Permanent
Role CategorySite Engineering
Education
UG :B.Tech/B.E. in Civil
Key Skills
Project EstimationMS ProjectBE Civil"|['Project Estimation', 'MS Project']|Estimation Engineer For a Construction Co. in Pune Baner.|₹ 4,50,000 - 6,00,000 P.A.|1||
825|535|22 days ago|B.Tech/B.E. in Mechanical, Chemical|16 - 25 years|"Job description
1. Must have exp. of handling core design
2. Must have exp. of designing products for chemical and pharmaceutical industry
3. Must have exp. of working in industrial products industry
RoleHead/VP/GM-R&D
Industry TypeIndustrial Equipment / Machinery
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :B.Tech/B.E. in Mechanical, Chemical
Key Skills
Industrial Designgm designNPDNew Product DevelopmentProduct DesignasmefilterationdryerDesignProduct Developmentfilterdryingdrawingagm design"|['Industrial Design', 'NPD', 'New Product Development', 'Product Design', 'asme', 'dryer', 'Design', 'Product Development', 'filter', 'drawing']|Head Design in Engineering Industry CTC upto 35 Lacs|₹ 25,00,000 - 35,00,000 P.A.|1||
826|305|22 days ago|B.Tech/B.E. in Electrical|4 - 8 years|"Job description
Requirements
B.E-Electrical
With 4-5 years of exp. in machine building industry;
Basic Knowledge of PLC and Exp. of AutoCad
Exp. in working in SAP environment is plus
Knowledge of electrical codes and standards (ANSI, UL, etc.)
RoleDesign Engineer
Industry TypeElectrical Equipment
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :B.Tech/B.E. in Electrical
Key Skills
conveyorbomAutoCADloaderfeederpro-panelInjection MouldingElectrical Designmachine buildingeplanseries flow drawinge50 drawingextrusionprocess series drawinge-planANSImatlabweintecchillerdryerplasticscilabmachineberghof plcUlnemaaucotec"|['conveyor', 'bom', 'AutoCAD', 'loader', 'feeder', 'Injection Moulding', 'Electrical Design', 'machine building', 'eplan', 'extrusion', 'e-plan', 'ANSI', 'matlab', 'chiller', 'dryer', 'plastic', 'scilab', 'machine']|Electrical Design Engineer|₹ 6,00,000 - 10,00,000 P.A.|||
827|633|22 days ago|Diploma in Civil, Electrical|2 - 3 years|"Job description
Technician Required with Solar Power back ground Qualification Required(Diploma in CIVIL & ELECTRICAL)

Perks and benefits
Accommodation Local Conveyance & Mobilization
RoleOther
Industry TypePower
Functional AreaOther
Employment TypeFull Time, Temporary/Contractual
Role CategoryOther
Education
UG :Diploma in Civil, Electrical
Key Skills
Solar Power Plant ExperienceDiploma Civil & Electrical"|[]|Civil & Electrical Engineer (Solar Power Plant )|₹ 3,00,000 - 4,50,000 P.A.|||
828|348|22 days ago|B.Tech/B.E. in Any Specialization, Diploma in Mechanical|2 - 5 years|"Job description
Opening For CMM Engineer
Qual - BE Mech / DME
Exp- 2 to 5 Years
Machines - ( CARL ZIESS , FARO, ACCURATE)
Salary - 2.5 to 4.0 LPA
Location - Bhosari, Pune
ON ROLL JOB
Call for more details
9422567995
8554864108

Required Candidate profile
Skill Set –
1 Oil & Gas Sector Experience
2. Documentation QA process
3.Knowledge of carl ziess machine operating
4. Programming Knowledge
5.GD& T and drawing reading Knowledge
Rolemiscellaneous
Industry TypeOil & Gas
Functional Areamiscellaneous
Employment TypeFull Time, Permanent
Role CategoryNot mentioned
Education
UG :B.Tech/B.E. in Any Specialization, Diploma in Mechanical
Key Skills
GD & TZIESS MACHINECo-ordinate Measuring MachineCMM OperatingQuality AssuranceCmm InspectionCMM ProgrammingSupplier Quality AssuranceCMMS"|['Co-ordinate Measuring Machine', 'CMM Operating', 'Quality Assurance', 'Cmm Inspection', 'CMM Programming', 'Supplier Quality Assurance', 'CMMS']|CMM Engineer|₹ 2,50,000 - 4,00,000 P.A.|3||
829|1495|22 days ago|Diploma in Mechanical, Electrical|4 - 8 years|"Job description
maintenance and troubleshooting of CNC / VMC / HMC machines, Electrical Panels, PCBs, Switch gears, DG Set operation, Electrical as well as Mechanical maintenance, CAPA, Induction heating / Hardening machines
RoleService/Maintenance Engineer
Industry TypeAutomobile
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Diploma in Mechanical, Electrical
Key Skills
Electrical MaintenanceCapaHMC MaintenanceCNC MaintenanceHeat TreatmentDG SetsVMC MaintenanceHTLT Breakers"|['Electrical Maintenance', 'Capa', 'CNC Maintenance', 'Heat Treatment', 'DG Sets', 'HT', 'LT Breakers']|Maintenance Engineer|₹ 1,50,000 - 6,00,000 P.A.|||
830|705|22 days ago|B.Tech/B.E. in Electronics/Telecommunication, Energy, Instrumentation, Electrical, Diploma in Electrical, Electronics/Telecommunication, Engineering|2 - 3 years|"Job description
Candidates from Transformer mfg. company & Knowledge Experience in Engineering manufacturing, Testing Techniques, Special Skill ISO Quality standards QA & QC knowledge of manufacturing processes,Quality Procedures,etc, good communications Gender-Male

Required Candidate profile
Provide quality engineering support to necessary manufacturing operations to achieve optimum quality, Inward in process ,outward quality and calibration, Wiling to travel& Should have bike /License.
RoleQuality Assurance/Quality Control Executive
Industry TypeElectrical Equipment
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :B.Tech/B.E. in Electronics/Telecommunication, Energy, Instrumentation, Electrical, Diploma in Electrical, Electronics/Telecommunication, Engineering
Key Skills
InverterBattery ChargerCSwitchgearISOPower DistributionControl PanelAcbsElectricalsPower TransformersQAQCVCBSQualityTransformersUPSAutomation TestingSWITCH BORAD & CABINET PANELSQuality Control"|['Inverter', 'Battery Charger', 'C', 'Switchgear', 'ISO', 'Power Distribution', 'Control Panel', 'Acbs', 'Electricals', 'Power Transformers', 'QA', 'QC', 'VCBS', 'Quality', 'Transformers', 'UPS', 'Automation Testing', 'Quality Control']|Quality Engineer - Transformer|₹ 2,50,000 - 3,00,000 P.A.|1||
831|484|22 days ago|Any Graduate|3 - 7 years|"Job description
understanding the needs of stakeholders and conveying this to developers
testing and examining code written by others and analyzing results
ensuring that systems are safe and secure against cybersecurity threats
identifying technical problems.
RoleIT/Technical Content Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - eCommerce, Internet Technologies
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
Key Skills
JenkinsAws CloudformationAws LambdaTerraformEc2GithubGatewaysAnsibleAWSDevopsGitlabPython"|['Jenkins', 'Github', 'Gateways', 'Ansible', 'AWS', 'Devops', 'Python']|DevOps Engineer (Junior & Sr)|₹ 8,00,000 - 15,00,000 P.A.|||
832|229|22 days ago|B.Tech/B.E. in Mechanical|2 - 7 years|"Job description
Mechanical calculations,structural analysis& design,compiling calculation report,3D model, drawing review,approval
calculations for static equipment,pressure vessels,pressure pipe,waste heat recovery systems in domestic,international codes &standards

Required Candidate profile
large steel structures derricks,radiation fences,tanks
US design codes (ASCE-7,AISC360,ASME STS-1/BPV/B31.3,API)& international codes Euro Codes,NBCC,AS/NZ,Russian,Chinese &IS Codes of pressure vessel
RoleDesign Engineer
Industry TypeOil & Gas
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :B.Tech/B.E. in Mechanical
Key Skills
Pressure VesselsStructural Engineeringmechanical calculations
AISC360TanksStructural Analysiscompiling calculation reportpressure pipeStandardsradiation fencesdomestic codesinternational code3D ModelingEuro codesSteel StructuresStatic Equipment Design
Skills highlighted with ‘‘ are preferred keyskills"|['Pressure Vessels', 'Structural Engineering', 'Tanks', 'Structural Analysis', 'Standards', '3D Modeling', 'Steel Structures', 'Static Equipment Design']|Required Structural Engineer|₹ 9,00,000 - 11,00,000 P.A.|||
833|1542|22 days ago|B.Tech/B.E. in Electrical|4 - 6 years|"Job description
Experience in Quality Control, Quality Documentation ,Quality Audit at Factory level, should have good knowledge of Electrical Panels, Controls, should be from HVAC Electrical Equipment's / Precision Air-conditioning Manufacturing Industry.

Required Candidate profile
BE / B.Tech in Electrical having good experience in Quality Controls with reputed HVAC Electrical Equipment's Manufacturing company, interested share CV at mgjobs18@gmail.com
RoleQuality Assurance/Quality Control Executive
Industry TypeIndustrial Equipment / Machinery
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :B.Tech/B.E. in Electrical
Key Skills
Quality AuditHVAC Electrical ProductsPACISO 9000Quality Management"|['Quality Audit', 'PAC', 'ISO 9000', 'Quality Management']|Sr. Engineer Quality|₹ 6,00,000 - 7,00,000 P.A.|1||
834|429|22 days ago|Diploma in Mechanical, Engineering|5 - 9 years|"Job description
Diploma in Mechanical , catia , autocad, solid works etc.
Experience 6 - 7 years in costing of auto parts
100 % capability of drawing reading.
Sheet metal company direct supplier of Hero or Honda or Maruti.
RoleDesign Engineer/Manager
Industry TypeAuto Components
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Diploma in Mechanical, Engineering
Key Skills
Product CostingCATIAECNCostingAutoCADVA/VESheet MetalSolid Works"|['Product Costing', 'CATIA', 'ECN', 'Costing', 'AutoCAD', 'Sheet Metal', 'Solid Works']|Sr. Engineer /A.M- Costing -Sheet Metals'|₹ 4,25,000 - 5,50,000 P.A.|||
835|39|22 days ago|B.Tech/B.E. in Electronics/Telecommunication, Instrumentation, Electrical|1 - 5 years|"Job description
- Good interpersonal skills in dealing with external customers and internal customers
- Should be a contributory Team player
-Focusing on organization's branding marketing activities for our reach to the wide range of the industry segment.
- feedback

Required Candidate profile
required minimum 1 years of experience for electrical , instrumentation and communication
RoleMarketing Manager
Industry TypeElectronics Manufacturing
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategoryMarketing
Education
UG :B.Tech/B.E. in Electronics/Telecommunication, Instrumentation, Electrical
Key Skills
Sales EngineeringHMLField MarketingInstrumentationMCCMarketing CommunicationPDBMarketingMarketing ManagementField SalesSales ExecutionBusiness DevelopmentSCADAElectrical Engineering"|['Sales Engineering', 'Field Marketing', 'Instrumentation', 'MCC', 'Marketing Communication', 'PDB', 'Marketing', 'Marketing Management', 'Field Sales', 'Business Development', 'SCADA', 'Electrical Engineering']|Hiring Sr. Sales Engineer For Automation Industry|₹ 2,25,000 - 3,75,000 P.A.|||
836|91|22 days ago|Diploma in Mechanical, Electrical|2 - 4 years|"Job description
*Handling of customer call for after sales services related activities *Commissioning & erraction of injection & blow moulding machine
*Plastic injection moulding machine Maintenance



Required Candidate profile
Inquiry Generation of injection moulding*After sales & service support *Maintenance in Mechanical Electrical Electronic *Knowledge OF Hydrulic Pneumatic Circuit Diagram Plastic processing mould trail
RoleService/Maintenance Supervisor
Industry TypePetrochemical / Plastics / Rubber
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Diploma in Mechanical, Electrical
Key Skills
erractionsales & servicesmachine Maintenanceafter sales & servicesinjection mouldinginjectionPlastic injectionafter salesCommissioningmouldPneumatic Circuit"|['sales & services', 'machine Maintenance', 'after sales & services', 'injection moulding', 'injection', 'Plastic injection', 'Commissioning', 'mould']|Residential Services Engineer ( Plastic Manufacturing )|₹ 2,00,000 - 3,00,000 P.A.|||
837|903|22 days ago|Diploma in Mechanical, B.Tech/B.E. in Mechanical|2 - 3 years|"Job description
Should have experience in PPC dept activities and functions
Machine Planning and scheduling, machine shop & shop floor
SAP( PP) Module is a must
Precision measuring instrument (WIP) store handling
MS office/ Excel
Non- automotive industry candidates

Required Candidate profile
1. Candidates from industries involved in manufacturing of precision measuring tools, Instruments and Gauges will be only preferred

2.Candidate shall not be from automobile auto ancillary sector.
Rolemiscellaneous
Industry TypeIndustrial Equipment / Machinery
Functional Areamiscellaneous
Employment TypeFull Time, Permanent
Role CategoryNot mentioned
Education
UG :Diploma in Mechanical, B.Tech/B.E. in Mechanical
Key Skills
PPCMachine PlanningPRECISION MEASURING INSTRUMENT"|['PPC', 'Machine Planning']|Junior Engineer- Production Planning & Control (PPC) -PUNE|₹ 2,50,000 - 3,50,000 P.A.|1||
838|Less than 10|30+ days ago||9 - 14 years|"Job description
3 years of professional software development experience including documentation and testing 2 years of hands-on experience with the Python programming language

Required Candidate profile
Python coding, CI/CD pipelines, dockers, Kubernetes, cloud-based environment (Azure/AWS) , RESTful micro-services, software development experience
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
Does Not Matter
Key Skills
AzureRESTful microservicesBusiness Analyticscloudbased environmentdockersAWSDevopspython codingsoftware development experienceCICD pipelinesKubernetes"|['Azure', 'Business Analytics', 'dockers', 'AWS', 'Devops']|"Data Engineer | Financial Service MNC"|Not Disclosed|||
839|6721|23 days ago|B.Tech/B.E. in Electronics/Telecommunication, Production/Industrial, Instrumentation, Mechanical, Metallurgy, Electrical|5 - 10 years|"Job description
BE/Diploma in Engineering having 4 years plus relevant experience of ensuring, quality of sourced products / parts from vendors as per the norms preferably working in Heavy / Medium size machine building organization
RoleQuality Assurance/Quality Control Manager
Industry TypeIndustrial Equipment / Machinery
Functional AreaPurchase / Logistics / Supply Chain
Employment TypeFull Time, Permanent
Role CategoryPurchase/Material Management
Education
UG :B.Tech/B.E. in Electronics/Telecommunication, Production/Industrial, Instrumentation, Mechanical, Metallurgy, Electrical
Key Skills
SQASupplier QualityVendor Quality"|['SQA', 'Supplier Quality', 'Vendor Quality']|Sr Engineer - Supplier QA - MNC Heavy Machine Co. (Faridabad)|₹ 7,00,000 - 10,00,000 P.A.|1||
840|346|30+ days ago|Diploma in Electrical, Electronics/Telecommunication, B.Sc in Electronics, B.Tech/B.E. in Electronics/Telecommunication, Instrumentation, Electrical|2 - 5 years|"Job description
- Hardware design and development experience in Analog, Digital and Embedded Systems. Power supply- SMPS design, DC/DC converter, LDOs.

- Microcontrollers.

- Safety and EMI/EMC standards, testing, and troubleshooting.

- PCB Designing, protocols

Required Candidate profile
Position involves working on a variety of aspects of software engineering, such as architectural improvement, refactoring, code optimization, and the development of new algorithms and new features.
RoleR&D Executive
Industry TypeElectronic Components / Semiconductors
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryR&D
Education
UG :Diploma in Electrical, Electronics/Telecommunication, B.Sc in Electronics, B.Tech/B.E. in Electronics/Telecommunication, Instrumentation, Electrical
Key Skills
InverterInvertorsProcessorCMicrocontrollerData StructuresstabilizerElectronicsResearchDesignAutomotive Embedded SystemsAlgorithmsEmbedded DesignUPS"|['Inverter', 'Invertors', 'Processor', 'C', 'Microcontroller', 'Data Structures', 'Electronics', 'Research', 'Design', 'Automotive Embedded Systems', 'Algorithms', 'Embedded Design', 'UPS']|Design & Development Engineer (R&D) - stabilizer or inverter Industry|₹ 2,50,000 - 3,25,000 P.A.|||
841|297|18 days ago|B.Tech/B.E. in Mechanical|1 - 3 years|"Job description
must have minimum 1 year experience on auto-cad
job will be onroll
only for male candidates
salary will be depend on interview and Last CTC

for any info, you can call- 0731-4236770
RoleDesign Engineer
Industry TypeAuto Components
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :B.Tech/B.E. in Mechanical
Key Skills
AutoCAD"|['AutoCAD']|looking For Design Engineer (Autocad)|₹ 1,25,000 - 1,75,000 P.A.|1||
842|285|30+ days ago|B.Tech/B.E. in Computers|7 - 12 years|"Job description
Automation of test cases
Develop test strategies and test specifications for front-end and back-end
Components for web applications and mobile applications (iOS & Android)
Documentation of test resultsand identified deviations, test reporting.

Required Candidate profile
Adequate years of experience in software testing or test automation, the creation of
test systems and the execution of load and performance tests
Knowledge of the Python programming language.
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :MCA in Any Specialization
Key Skills
deveopsaws"|['aws']|System Test Engineer - Germany|₹ 18,00,000 - 30,00,000 P.A.||MCA in Any Specialization|
843|624|23 days ago|Diploma in Any Specialization, B.Tech/B.E. in Any Specialization|1 - 5 years|"Job description
Candidate should have Diploma/B.E in Mining.
Should have 1 /5 years of experience in drilling and blasting.
Should know preparation of mining plan.
Salary no bar for right candidates.
RoleService/Maintenance Engineer
Industry TypeRecruitment / Staffing
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Diploma in Any Specialization, B.Tech/B.E. in Any Specialization
Key Skills
Mining Engineerdrillingblasting"|['Mining Engineer', 'drilling', 'blasting']|Mining Engineer (Drilling and blasting)|Not Disclosed|||
844|453|30+ days ago|B.Tech/B.E. in Any Specialization|5 - 10 years|"Job description
Senior Data Analyst
The Senior Data Analyst works with business users from all business units and corporate support areas to collect, organize, analyze, and disseminate significant amounts of data with attention to detail and accuracy. The Data Analyst uses analytical/BI reporting and query tools to access data from Kellys data warehouse, data lake, and operational systems. The Data Analyst also works closely with the Demand Manager, Data Architects and Data Platform Development teams and IT Applications teams as well as related third parties to identify and understand data definitions, relationships and business rules that are required for understanding and identifying what data is needed.
RESPONSIBILITIES:
Elicit data needs from business users for IT delivery of data.
Research and analyze data used for business operations, decision-making and performance improvement.
Develop and implement databases, data collection systems, data analytics and other strategies that optimize efficiency and quality in data delivery.
Ability to interact effectively with non-technical, functional user community while being able to translate customer needs, business and detail data requirements.
Critically evaluate information gathered from multiple sources, reconcile conflicts, decompose high-level information into details, abstract up from low-level information to a general understanding, and distinguish user requests from the underlying true needs.
Rationalize and negotiate from a perspective of what’s best for Kelly overall.
Understand business needs and ensure compliance to Kelly global standards including Data Privacy and Security.
Work with management to prioritize business and information needs.
Competencies / Required Skills:
Technical:
Must have worked in an Analytics, Enterprise Data Warehousing, Business Intelligence environment.
Must have hands-on experience with Data Lake, Analytical, and Data Visualization tools.
Must possess a blend of business expertise, analytical ability, data and IT skills.
Must have an above average level SQL skills.
Must have experience in developing SQL queries to conduct data analysis and testing.
Adept at queries, report writing and presenting findings.
Strong analytical skills required, including a thorough understanding of how to interpret customer business needs and translate them into data delivery.
Ability to interact effectively with technical and non-technical teams to articulate and resolve data issues.
Professional:
Excellent verbal and written communication skills and the ability to interact professionally with a diverse group including executives, managers, end users and subject matter experts from corporate support areas, business operations, and IT.
Ability to work in a fast-paced environment while managing delivery timelines.
Experience in managing customer expectations effectively.
Thinks “outside the box” to generate fresh ideas/approaches.
Experience:
5-7+ years of Data Analyst experience in an Analytics/Data Warehousing/BI environment.
Staffing Industry experience is a plus.
Educational Requirements:
Bachelor degree in Computer Science, Information Systems or equivalent experience.
RoleData Analyst
Industry TypeRecruitment / Staffing
Functional AreaAnalytics & Business Intelligence
Employment TypeFull Time, Permanent
Role CategoryAnalytics & BI
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Business IntelligenceData AnalysisSQL QueriesData VisualizationBusiness OperationsDWBIData CollectionData WarehousingData AnalyticsReport Writing"|['Business Intelligence', 'Data Analysis', 'SQL Queries', 'Data Visualization', 'Business Operations', 'DWBI', 'Data Collection', 'Data Warehousing', 'Data Analytics', 'Report Writing']|Sr. Data Analyst DW BI- Immediate Joiners|Not Disclosed|||
845|461|30+ days ago|B.Tech/B.E. in Any Specialization|3 - 8 years|"Job description
Looking for Majesco Testing Professionals
Experience in one of the Insurance Products Guidewire, Duck creek, Majesco
Good understanding of Insurance functional concepts
Strong analytical skills in analyzing the complex business, functional and technical requirements
Ability to identify gaps in the requirements and suggest improvements
Ability to understand functional design document and create test scenarios
Ability to create and maintain test data
Ability to execute tests, log defects, track defects to closure
Ability to write SQL with simple Joins on RDBMS or unstructured databases like MongoDB
Experience on any test management/defect management tool like HP ALM / JIRA / Bugzilla / Test Director / Visual Studio Test Manager / Clear Quest.
Ability to communicate clearly across teams in the project


Exp-3-10

Location: Hyderabad/Bangalore/Mumbai


If you are interested please share me your resume at kajori.g@anlage.co.in
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Client/Server Programming
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
majescoICMICDDuckcreekGuidewire"|['ICM', 'ICD', 'Guidewire']|Majesco Testing Professionals|Not Disclosed|||
