|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
724|84|6 days ago|Any Graduate|5 - 8 years|"Job description
EXP : 05 to 08 years.

Roles and Responsibilities
- Practical experience in Jenkins, Artifactory, GitHub
- Advanced knowledge in customizing tools like, for example, Jenkins, Artifactory, SonarQube, GitHub or similar
- Sound knowledge of Agile Practices, Software Development Lifecycle, Continuous Integration & Continuous Delivery
- Experience in virtualization, containerization
- Cloud DevOps experts, Azure Cloud whos familiar with Azure platforms (Security, IaaS and PaaS platforms, Front Door, Containers, Kubernetes, Serverless) Backend and Frontend Mobile development.
- Experience with continuous deployment processes, build tools, dependencies management.
- Proven ability to work in a multicultural multifunctional environment where consensus is critical for success.
- Convincing communications skills, fluent English in speaking and writing.
- Exp 5-8 strong devops experience.

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Software Development Life CycledevopsArtifactory
JenkinsContainerizationGithubContinuous DeliveryContinuous IntegrationBuildSonarqubeKubernetes
Skills highlighted with ‘‘ are preferred keyskills"|['Software Development Life Cycle', 'devops', 'Jenkins', 'Github', 'Continuous Delivery', 'Continuous Integration', 'Build']|Devops Engineer in Chennai|Not Disclosed|||
725|201|6 days ago|B.Tech/B.E. in Any Specialization|2 - 7 years|"Job description
Roles and Responsibilities
Experience
Experience on Agile Transceiver ICs like AD9364, AD9361, characterization of transceiver & receiver, ISM band transceiver will be value addition
Designing, implementation and testing of RF circuits like Transceivers, transmitter, receiver, LNA, PA, filters, mixer, PLL synthesizers
Experience on RF board design, testing and optimization for performance like return loss, gain, isolation, intermodulation / ACPR
Understanding of scope of work, client inputs/requirements, input analysis, Component selection, preparation of Block diagram
Experience in schematic preparation, DRC check, power budget analysis, Net-list generation and verification
Impedance matching using RF test equipment like Vector network analyzer , Smith chart utilities
Understanding of concepts for RF active circuits Power amplifiers, low noise amplifiers, Gain blocks.
Understanding of operation of passive RF components: directional couplers, splitters, filters, duplexer, isolators
Understanding of RF concepts like: S parameters, smith chart, transmission lines (microstrip lines, strip lines)
Hands-on on OrCAD schematic capture and PCB layout review using Allegro
. Very good skills for documentation and report generation
Simulation Tool- ADS/AWR/HFSS
Test Equipments:- Hands-on experience on vector network analyzers, spectrum analyzers, signal generator, power meter, multimeter and Oscilloscope.

Desired Candidate Profile
Good communication skills
Fast learner

Perks and Benefits


RoleDesign Engineer
Industry TypeIT Services & Consulting
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
AllegroRF EngineeringNetworkingComponent SelectionBoard DesignPower MeterNetwork AnalyzerORCADSchematic CapturePCB"|['Allegro', 'RF Engineering', 'Networking', 'Component Selection', 'Board Design', 'Power Meter', 'ORCAD', 'PCB']|"RF Engineer| Job opening For one of the Product Based Company"|₹ 3,50,000 - 7,00,000 P.A.|2||
726|93|6 days ago|Any Graduate|3 - 5 years|"Job description
Strong experience in Page Object pattern, data driven testing in test automation
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Test EngineeringAutomation TestingData Driven Testing"|['Test Engineering', 'Automation Testing']|"Mobile Automation Test Engineer | WFH"|Not Disclosed|||
727|213|6 days ago|Any Graduate|2 - 3 years|"Job description
_________________________________________________

KINDLY NOTE - It is a CONTRACT Position .
_________________________________________________


Position - Sr. Automation Test Engineer
Duration -6 -12 Months Contract
Location - Kharadi, Pune
Work Timings - 12:00 IST to 21:00 IST
Working Days Mon Friday

Person should have good hands on experience working on selenium Testing along with Java

Need 2- 3 years of experience.

Contact me at riza.n@masadirservices.com | 8445972282





RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypePart Time, Temporary/Contractual
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Test EngineeringJavaSelenium Testing
Skills highlighted with ‘‘ are preferred keyskills"|['Test Engineering', 'Java', 'Selenium Testing']|"ON Contract | Sr. Automation Test Engineer | PUNE"|Not Disclosed|||
728|104|6 days ago|Any Graduate|3 - 6 years|"Job description
Person should have good hands on experience working on selenium Testing along with Java
12:00 IST to 21:00 IST
RoleIT/Technical Content Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypePart Time, Temporary/Contractual
Role CategoryOther
Education
UG :Any Graduate
Key Skills
Test EngineeringJavaSelenium TestingPart Time"|['Test Engineering', 'Java', 'Selenium Testing', 'Part Time']|"Automation Test Engineer | WFH | PART TIME"|Not Disclosed|||
729|77|6 days ago|Any Graduate|4 - 9 years|"Job description
Greetings,

Could you please look into below requirement and let me know if you are comfortable with it
If you are interested for this position could you send me your updated resume with the below details

Job Description:
Job title: DevOps Engineer
Company Name: Technumen ( http://www.technumen.com/ )
Location: Hi-Tech City, Hyderabad
Duration: Full Time Permanent Position
Client Name: State Auto Insurance( https://www.stateauto.com/ )
Working Timings: (US time : 6PM IST to 2.30AM IST)

We have below SCDM req open.
Job Description:
Jenkins/GitHub Admin
-Self starter
-Great communication skills
-Teamwork, punctuality
-Troubleshooting skills
-Strong Groovy, Python Scripting
-Knowledge on Ansible, terraform
-Able to create documentation
-CI/CD Pipeline using Jenkins
This new team member would need to work Eastern Time hours for at least a few months to see how the team works and get acclimated
Thanks & Regards,
Joshua| Sr. Business Development Manager
TECHNUMEN,Inc
TEL : 8886123643 or 9010666078
Josh@technumen.com / www.technumen.com
242 Old NewBrunswick Rd, Suite #310, Piscataway NJ - 08854.


RoleIT/Technical Content Developer
Industry TypeInsurance
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
Key Skills
JenkinsDevopsPython
CdTerraformGithubCIAnsibleBusiness Development ManagementGroovy
Skills highlighted with ‘‘ are preferred keyskills"|['Jenkins', 'Devops', 'Python', 'Cd', 'Github', 'CI', 'Ansible', 'Business Development Management', 'Groovy']|Direct Hiring _ DevOps Engineer _ Full Time _ (US EST : 6PMIST To 2.30|₹ 70,000 - 2,00,000 P.A.|||
730|267|6 days ago|Diploma in Any Specialization, Any Graduate|2 - 4 years|"Job description
Location : Pan India

Experience : Minimum 2Yr

Looking for MNC

Interested Candidates can reach 8479918881 or balaram.s@ipsgroup.co.in


Atleast 2 years experience in managing printers remotely. Knowledge of Xerox printers through Ysoft software is a plus
• Provide L1 support for users printing tickets and questions
• Collaborate with Global IT Team to supporting Ysoft Follow Me Printing Software
• Installation/reinstallation of Ysoft printer agent software
• Coordinate with Global Vulnerability Management team, Printer Vendor, and Deskside support teams to resolve printer issues and vulnerabilities
• Good communication skillsRoles and Responsibilities


Desired Candidate Profile


Perks and Benefits


RoleTechnical Support Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Diploma in Any Specialization, Any Graduate
Key Skills
Communication SkillsInstallationVulnerability ManagementPrinters"|['Communication Skills', 'Installation', 'Vulnerability Management', 'Printers']|Printer Installation Engineer|₹ 2,00,000 - 5,00,000 P.A.|||
731|26|6 days ago|Any Graduate|4 - 9 years|"Job description
Roles and Responsibilities

Minimum Qualifications:

- C/C++ programming Skills
- Working experience developing system software for Linux OS
- A completed Bachelor's degree in Software Engineering, Computer Science, Computer Engineering or Electrical/Electronics Engineering or equivalent experience.
- Working knowledge in the software engineering development lifecycle process
- Debugging and system integration skills
- A willingness to work in a diverse team environment and with others in cross-site organizations
- Minimum of 3+ years' industry experience working in large scale software product development teams and projects

Preferred Qualifications: (Having one or more of the following qualifications is Preferred)
- Understanding of Linux Operating system architecture and device driver model
- Familiarity with Linux kernel open source contributions and practices
- Familiarity with Linux DRM subsystem and graphics/compute SW stack
- Familiarity with 3D driver development, Vulkan/OpenGL APIs, and contributing to open-source

Mesa 3D project
- Experience with HPC, AI and/or ML software
- Developing scalable MPI applications
- Familiarity with developing applications for discrete GPUs
- Experience with Linux power management flows and/or power saving hardware technologies

Location- Hyderabad


RoleGraphic/Web Designer
Industry TypeHardware & Networking
Functional AreaIT Software - Embedded, EDA, VLSI, ASIC, Chip Design
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
C++COSSystem SoftwareSoftware EngineeringArtificial IntelligenceDebuggingProgrammingLinux Kernel"|['C++', 'C', 'OS', 'System Software', 'Software Engineering', 'Artificial Intelligence', 'Debugging', 'Programming', 'Linux Kernel']|Graphics Software Engineer|Not Disclosed|||
732|130|6 days ago|B.Tech/B.E. in Electronics/Telecommunication, Computers|3 - 5 years|"Job description
To design Hardware Circuit for engine control computer
To provide technical support to internal divisions and customers (OEM)
To evaluate product on vehicle, rig bench and simulator
Good Electronics knowledge and experience
Skill sets will be required for ECU Interface design and vehicle testing Basic knowledge on Electronic Circuitry, Micro Processors, Controls
Experience in designing HW, inspecting using instrumentation
Experience in Vehicle ECU design, inspecting using instrumentation
Knowledge for Engine control in Diesel CRS/ Gasoline EMS / EV controller

RoleHardware Design Engineer
Industry TypeAutomobile
Functional AreaIT Hardware, Technical Support, Telecom Engineering
Employment TypeFull Time, Permanent
Role CategoryIT Hardware
Education
UG :B.Tech/B.E. in Electronics/Telecommunication, Computers
Key Skills
Circuit DesignHardware DesignECU
MicrocontrollerHardware CircuitECU DesignEmbedded SystemsEmbedded
Skills highlighted with ‘‘ are preferred keyskills"|['Circuit Design', 'Hardware Design', 'ECU', 'Microcontroller', 'Embedded Systems', 'Embedded']|Engineer / Sr. Engineer - Hardware Design|₹ 7,00,000 - 8,00,000 P.A.|||
733|431|6 days ago|Any Graduate|3 - 6 years|"Job description
We are hiring for Automation Test Engineer

Skills Required:Selenium , API Automation , DevOps (Maven, Chef, Jenkins)
Selenium , Java , Appium , Mobile , Automation
Experience :3-6
Location :Chennai/Bangalore /Hyderabad/Pune
Notice Period :15-30 days


RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :M.Tech in Computers, MCA in Any Specialization
Key Skills
JenkinsTest EngineeringJavaMavenAppiumSeleniumDevops"|['Jenkins', 'Test Engineering', 'Java', 'Maven', 'Appium', 'Selenium', 'Devops']|Automation Test Engineer|Not Disclosed||M.Tech in Computers, MCA in Any Specialization|
734|36|6 days ago|Any Graduate|3 - 4 years|"Job description
Mandatory Skill: Data Engineer with any ETL tool
Experience: 3+ Years

1 Participate in business and system requirements sessions.
2 Ensure development activities are aligned with scope, schedule, priority, and business objectives.
3 Communicating with the onshore-offshore stakeholders for requirement gathering and analysis.
4 Design and development of any ETL Tool based on the business requirement.
5 Perform performance optimizations on any ETL tool.
Desired skill: Alteryx

RoleTechnical Support Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
Key Skills
data engineerETL Tool
Design DevelopmentRequirement GatheringAlteryxBusiness System
Skills highlighted with ‘‘ are preferred keyskills"|['ETL Tool', 'Design Development', 'Requirement Gathering', 'Alteryx', 'Business System']|Data Engineer|Not Disclosed|||
735|Less than 10|6 days ago|Any Graduate|7 - 11 years|"Job description
Openings for Requirement Engineer FOTA/Ethernet For Pune ,Bangalore location
Years: 7- 10 years
Job Description
1. Strong hands on experience on FOTA architecture design and development.
2. Experience in handling of FOTA requirements converting customer specifications into System requirements.
3. Good understanding of Ethernet driver and TCP/IP protocol.
4. Good understanding of cyber security concepts to verify authenticity and integrity.
Experience in Bootloader/Flash programming.




If interested drop resume to sujina@harita.co.in

RoleIT/Networking-Manager
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
Key Skills
firmware over the airRequirements ManagementDesign DevelopmentCyber SecurityArchitectureIPFotaEthernetArchitectural DesignRequirement Engineering"|['Requirements Management', 'Design Development', 'Cyber Security', 'Architecture', 'IP', 'Ethernet', 'Architectural Design', 'Requirement Engineering']|Openings For MNC( Permanent)Requirement Engineer FOTA or Ethernet|Not Disclosed|||
736|10|6 days ago|Any Graduate|7 - 11 years|"Job description
Role - Data Engineer
Work Location - Chennai
Work Experience 7 to 11 years
NP - Immediate to 30 days
Data Engineer Python & AWS
Total experience of 7-10 years as Data Software Engineer who can help us migrate to and maintain our AWS Data Warehouse. Our data warehouse stack is built on AWS for data storage, SSIS for ETL and Tableau for data visualization. The candidate must have practical hands-on experience with each of these tools.
Skills & Experience:
Essential:
Relevant 5+ years Python development experience
Relevant 2+ years of AWS stack – S3, Redshift, Lambda, Glue
Relevant 2+ years of experience programming with Airflow
Relevant 2+ years of experience programming with SQL
Experience design, develop and maintain E2E ETL pipelines and best practices for them
Excellent communicator with the ability and experience to coordinate work directly with multiple internal team members.
Desirable:
Experience working with Agile methodologies.
Github or Bitbucke
RoleDesign Engineer
Industry TypeIT Services & Consulting
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
AirflowSoftware EngineeringData VisualizationTableauData WarehousingETLSSISAWSSQLPython"|['Software Engineering', 'Data Visualization', 'Tableau', 'Data Warehousing', 'ETL', 'SSIS', 'AWS', 'SQL', 'Python']|Data Engineer Python & AWS|₹ 10,00,000 - 20,00,000 P.A.||Any Postgraduate|Any Doctorate
737|67|6 days ago||5 - 10 years|"Job description
Senior Engineer Loan IQ PLSQL - J44296
Resource for this role will act as an experienced liaison between the technical development staff and the business/operational partners supporting the Loan IQ application. Candidate will also own and manage the functional design process. Throughout the course of the project the candidate will be expected to participate in all lifecycle activities including facilitation of meetings to gather design requirements, initiate system testing, and provide input to the release management team for implementation into test and production environments. 5 10 years experience with Loan IQ. Technical knowledge of the Loan IQ and demonstrated Loan IQ (vendor) data model knowledge and application experience. Excellent analytical, problem solving and troubleshooting skills. Proven SQL skills. Advanced SQL skills with the ability to understand and develop complex SQL. Know and understand the usage and application of Loan IQ API set.
Required Candidate profile
Candidate Experience Should Be : 5 To 10 Candidate Degree Should Be : BCA, BCS, BE-Comp/IT, BE-Other, BIS, BIT, BSc-Comp/IT, BSc-Other, BTech-Comp/IT, BTech-Other
RoleSoftware Developer
Industry TypeNot mentioned
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
Does Not Matter
Key Skills
SQL"|['SQL']|Senior Engineer Loan IQ Plsql|Not Disclosed|||
738|74|26 days ago|B.Tech/B.E. in Any Specialization|6 - 10 years|"Job description
Works independently under limited supervision and applies knowledge of subject matter in Applications Development. Possess sufficient knowledge and skills to effectively deal with issues, challenges within field of specialization to develop simple applications solutions. Second level professional with direct impact on results and outcome
Required qualifications/Skills
Experience to be successful in this role Data/Business Analyst with work experience in Banking Domain(Lending, trading, inventory portfolios & regulatory risk reports)
Strong data analysis and problem solving skills including use of SQL for querying and joining data
Experience working in Risk Data Management i.e. risk data such as SN exposure aggregation, TNX, facility matching, etc.
Exposure to Data Warehousing concepts(ETL & Reporting)
Nice to have skills on Teradata

Technologies required: / Selected Skills

Technical:
Database(Teradata), SQL

Domain : Banking((Lending, trading, inventory portfolios & regulatory risk reports)
Skills:
Banking
ETL
Risk Management / Analysis
SQL
Teradata
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Doctorate :Doctorate Not Required
Key Skills
Data analysisData managementCGIBusiness AnalystBankingTeradataRisk managementdigital transformationData warehousingSQL"|['Data analysis', 'Data management', 'CGI', 'Business Analyst', 'Banking', 'Teradata', 'Risk management', 'digital transformation', 'Data warehousing', 'SQL']|Data/Business Analyst|Not Disclosed||Post Graduation Not Required|Doctorate Not Required
739|30|26 days ago|B.Tech/B.E. in Any Specialization|3 - 6 years|"Job description
Works independently under limited supervision and applies knowledge of subject matter in Applications Development. Possess sufficient knowledge and skills to effectively deal with issues, challenges within field of specialization to develop simple applications solutions. Second level professional with direct impact on results and outcome
Your future duties and responsibilities:
Consult with project sponsors regarding information flow and content including the facilitation of information gathering sessions
Work with a Business Analyst and/or users to understand requirements
Knowledge of database and development methodology, principles, and procedures is expected
Utilization of software and techniques in the analysis and interpretation of complex data sets is expected
Design and produce comprehensive computerized data queries and reports
Consistently honors promise and commitments and takes responsibility for own actions, words, and work
Able to work with diverse individuals/teams/customers. Able to interact and work with others as part of a team.
Takes the lead to get complex issues resolved. May require assistance for more difficult issues
Ability to work within a changing environment
Good organizational and written/verbal communication skills
Good presentation skills
Positive attitude and team focus are required
Required qualifications to be successful in this role:
Has working experience on reports for Regulatory bodies
Has hands on experience on Data Warehousing (Financial Warehouse on Teradata)

Expert on Teradata / Snowflakes

Banking Domain is an advantage
Skills:
Snowflake
Teradata
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Doctorate :Doctorate Not Required
Key Skills
WarehouseCGIBusiness AnalystFinanceBankingConsultingDatabaseTeradataData warehousingdigital transformation"|['Warehouse', 'CGI', 'Business Analyst', 'Finance', 'Banking', 'Consulting', 'Database', 'Teradata', 'Data warehousing', 'digital transformation']|Expert Developer|Not Disclosed||Post Graduation Not Required|Doctorate Not Required
740|11|26 days ago|B.Tech/B.E. in Any Specialization|6 - 10 years|"Job description
As senior functional consultant know to design, support and implement the process according to the business. You are a team player, embrace Agile way of working and have great communication skills.
Your future duties and responsibilities:
Bridging domain knowledge and IT development.
Working in a scrum team, and will be expected to contribute to the team effort.
Facilitate in knowledge/best practice sharing
Working in a scrum team, and will be expected to contribute to the team effort.
Members will have opportunity to work in multiple industries such as Oil & Gas, Retail, Manufacturing, Transport, Logistics, Government and Healthcare.
Required qualifications to be successful in this role:
Primary Skill: SAP IDM - Configuration knowledge, RICEF,
Secondary Skill: Basis/ABAP (Optional), knowledge on other IDM tools like sailpoint and knowledge in integrations.
SAP related experience in SAP Security and Authorizations.
Working knowledge of SAP IDM, user management, integration & workflow activities.
Monitoring connection between IDM and backend ECC systems.
Experience on gathering requirements to create the Business roles in IDM.
A strong working knowledge (L2/L3 Level) of SAP IDM Security.
User life cycle management.
Hands on experience to check job logs for errors and monitor scheduled jobs.
Should be able to work in rotational shifts
Skills:
SAP Security
SAP Basis
SAP Support Tools
RoleFunctional Outside Consultant
Industry TypeIT Services & Consulting
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Doctorate :Doctorate Not Required
Key Skills
BackendCGIAgileSAP BasisWorkflowHealthcareScrumUser managementABAPLogistics"|['Backend', 'CGI', 'Agile', 'SAP Basis', 'Workflow', 'Healthcare', 'Scrum', 'User management', 'ABAP', 'Logistics']|Sr SAP IDM - AM consultant|Not Disclosed||Post Graduation Not Required|Doctorate Not Required
741|89|26 days ago|B.Tech/B.E. in Any Specialization|2 - 7 years|"Job description
Test automation using Robot Framework and Python Experience of working with Selenium Integration of automated test cases with the CI/CD pipeline to trigger batch runs etc.
Good communication and problem-solving skills working within a team.
Agile Software Development methodology
Understanding of Micro services implementations and databases.
Strong testing capabilities
Engage in the full software development lifecycle process. Write efficient, maintainable automation scripting and maintain test coverage.
Be accountable for the development and delivery of assigned stories/ sub tasks Participate in, and support, Agile software development methodology.
Collaborate effectively with team members, stakeholders and other business functions.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Doctorate :Doctorate Not Required
Key Skills
Automation testingrobot frameworkAgileSoftware development life cycleSeleniumTest casesPythonScriptingTesting"|['Automation testing', 'robot framework', 'Agile', 'Software development life cycle', 'Selenium', 'Test cases', 'Python', 'Scripting', 'Testing']|SeniorTest Automation|Not Disclosed||Post Graduation Not Required|Doctorate Not Required
742|18|26 days ago|B.Tech/B.E. in Any Specialization|6 - 10 years|"Job description
Works independently under limited supervision and applies knowledge of subject matter in Applications Development. Possess sufficient knowledge and skills to effectively deal with issues, challenges within field of specialization to develop simple applications solutions. Second level professional with direct impact on results and outcome
Your future duties and responsibilities:
Consult with project sponsors regarding information flow and content including the facilitation of information gathering sessions
Work with a Business Analyst and/or users to understand requirements
Knowledge of database and development methodology, principles, and procedures is expected
Utilization of software and techniques in the analysis and interpretation of complex data sets is expected
Design and produce comprehensive computerized data queries and reports
Consistently honors promise and commitments and takes responsibility for own actions, words, and work
Able to work with diverse individuals/teams/customers. Able to interact and work with others as part of a team.
Takes the lead to get complex issues resolved. May require assistance for more difficult issues
Ability to work within a changing environment
Good organizational and written/verbal communication skills
Good presentation skills
Positive attitude and team focus are required
Required qualifications to be successful in this role:
We need a software developer and a real teamplayer who can write C# code for all different components/applications including the test automation.
SQL Experience is also needed as the applications base is built on it. For test automation knowledge in specflow/Selenium is a pre as our test scripts are based on Specflow, the test framework is built in .NET with C# and Selenium.

Min 6yrs in .Net framework, C# back-end development, Transact SQL (Microsoft Sql Server)
3yrs in with GIT or other version control systems, knowledge of complex SQL statements and performance aspects.
Knowledge in Design patterns, Unit testing and xUnit
Skills:
.NET
C#
SQL Server
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Doctorate :Doctorate Not Required
Key Skills
Automation testingMS SQLBackendVersion controlGITTest scriptsCGISeleniumUnit testingSQL"|['Automation testing', 'MS SQL', 'Backend', 'Version control', 'GIT', 'Test scripts', 'CGI', 'Selenium', 'Unit testing', 'SQL']|C# DEVELOPER|Not Disclosed||Post Graduation Not Required|Doctorate Not Required
743|202|25 days ago|B.Tech/B.E. in Any Specialization|2 - 7 years|"Job description
Roles and Responsibilities
Handling Purchase
Strategic sourcing, new vendor development & Inventory management.
Raising Purchase Order.

Desired Candidate Profile
 2-5 years of experience.

very Good In English Speaking and writing emails to International vendors

Location : IMT manesar Gurgaon.

Sent resume at

vikas@capitalplacement.in


RolePurchase Executive
Industry TypeAuto Components
Functional AreaPurchase / Logistics / Supply Chain
Employment TypeFull Time, Permanent
Role CategoryPurchase/Material Management
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
PurchaseMaterial ExecutiveGurgaonIMT manaesarPurchase EngineerVendor Developementinternational vendors"|['Purchase', 'Purchase Engineer', 'Vendor Developement']|Purchase Engineer For FMCG MNC Company in IMT Manesar Gurgaon|Not Disclosed|1||
744|39|25 days ago|B.Tech/B.E. in Mechanical, Diploma in Mechanical|2 - 5 years|"Job description

Roles and Responsibilities

Requirement for: CHENNAI - TAMIL NADU REGION
Searching for new clients who could benefit from the company products in a designated region Generating leads for sales
Travelling to visit potential clients
Establishing new, and maintaining existing, relationships with customers
Managing and interpreting customer requirements
Persuading clients that a product or service will best satisfy their needs
Calculating client quotations
Negotiating tender and contract terms
Negotiating and closing sales by agreeing terms and conditions
Offering after-sales support services
Preparing reports for head office
Meeting regular sales targets
Recording and maintaining client contact data
Supporting marketing by attending trade shows, conferences and other marketing events
Making technical presentations and demonstrating how a product will meet client needs
Providing pre-sales technical assistance and product education


Desired Candidate Profile
Diploma or Degree in mrechanical Engineering who is willing to travel and promote Sales. machines/ Industrial machinery
Diploma or Degree in mechanical Engineering who is willing to travel and promote Sales.
Candidate with local language for the respective region of Hyderabad and Delhi required.


Perks and Benefits
CTC 2.4 to 4.8 lakhs/Annum depending upon Qualification and experience.
ESI & PF provisions.
Travel allowances and performance based incentives
Permanent job.

RoleSales Executive/Officer
Industry TypeIndustrial Equipment / Machinery
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :B.Tech/B.E. in Mechanical, Diploma in Mechanical
Key Skills
Sales EngineeringIndustrial MachineryEDM Machine
Communication Skills
Skills highlighted with ‘‘ are preferred keyskills"|['Sales Engineering', 'Industrial Machinery', 'Communication Skills']|Sales Engineer|₹ 2,50,000 - 4,75,000 P.A.|||
745|17|30+ days ago|Graduation Not Required|1 - 2 years|"Job description
Roles and Responsibilities 
Industry Type : Fire System Contracting.
Functional Area : Engineering Design, Piping
Education :Diploma in Mechanical Engineering from Technical Board of education / B.E of Engineering from Reputed University.
Salary : Rupees 15,000 per Month.
Desired Candidate Profile 

Perks and Benefits 

RoleDesign Engineer
Industry TypeEngineering & Construction
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryEngineering Design
Education
UG :Graduation Not Required
Key Skills
PipingAutoCADFire SystemdesignerMechanical Engineeringfire water calculation"|['Piping', 'AutoCAD', 'Fire System', 'designer', 'Mechanical Engineering']|Design Engineer|Not Disclosed|||
746|38|30+ days ago|B.Tech/B.E. in Mechanical, Diploma in Mechanical|4 - 9 years|"Job description
Roles and Responsibilities 
B. Tech/Diploma-Mechanical
4 -6 Years (B.E) experience.
Welding fixtures, Checking fixtures, Positioners for Heavy parts, Automotive panels, Railways Coach parts etc. experience maybe desired.Share CV at ina@hireindians.com
Desired Candidate Profile 

Perks and Benefits 

RoleDesign Engineer/Manager
Industry TypeEngineering & Construction
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :B.Tech/B.E. in Mechanical, Diploma in Mechanical
Key Skills
Fixture DesignSPM DesignChecking Fixtures"|['Fixture Design', 'SPM Design', 'Checking Fixtures']|Urgent Hiring For Sr. Engineer – Welding fixture / Tooling For Chennai|₹ 5,00,000 - 7,00,000 P.A.|||
747|39|30+ days ago|B.Tech/B.E. in Electronics/Telecommunication, Electrical|2 - 7 years|"Job description
Roles and Responsibilities
Job role : Solar projects / Electrical solar works / Solar sites handling
Minimum Educational background : BE / B.Tech in electrical or Electronics
Candidate should have handled solar installation of a single site of 100KW or more

Desired Candidate Profile
Location : Bengaluru / Chennai (We can accept any candidate willing to relocated from other locations in karnataka / tamil nadu / kerala to these cities)

RoleSales/Business Development Manager
Industry TypeElectronic Components / Semiconductors
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryInstitutional Sales
Education
UG :B.Tech/B.E. in Electronics/Telecommunication, Electrical
Key Skills
InstallationSolarElectronicsElectricals"|['Installation', 'Solar', 'Electronics', 'Electricals']|Solar Engineer|Not Disclosed|||
