|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
745|396|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|4 - 7 years|"Job description

Leads a team, which performs analysis of business and user needs, documenting requirements, researching gaps and providing process and/or development solutions.
Able to elicit requirements, identify SRs for complex product differentiating needs.
Works on competency development across all functional areas.
Handles multiple functional areas and mentors/coaches junior associates.
Contributes to industry bodies leading the taskforces.
Develops use cases for very complex requirements - involved with multiple modules.
Provides training on the domain and product to team members.
Demonstrates thought leadership in multiple functional areas, handle queries and competency building in respective functional area.
Contributes to industry bodies being member of the taskforces.
Makes recommendations to address specific business needs for technology-based solutions.
Collaborates with multiple cross-functional areas externally and internally in the understanding requirements and providing direction to the development team in implementation of these.
Defines system scope and objectives as well as the content of required documentation.
Applies a broad range of theories, concepts, principles, and methodologies to assignments involving complex features.
A seasoned, experienced professional with a full understanding of area of specialization; resolves a wide range of issues in creative ways.
Has in-depth knowledge in own discipline and basic knowledge of related disciplines.
Solves complex problems; takes a new perspective on existing solutions.
Can manage a Team of business analysts.

RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
TrainingBusiness AnalystDesign reviewTest scenariosManager TechnologyCompetency developmentSystem developmentManagementProject life cycle"|['Training', 'Business Analyst', 'Design review', 'Test scenarios', 'Competency development', 'System development', 'Management', 'Project life cycle']|Senior Business Analyst|Not Disclosed|
746|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|10 - 15 years|"Job description
Our Ideal Candidate
You are a technology-savvy IT professional who strives for excellence and is known as a trusted advisor to the customer. You are a self-starter, possess outstanding communication and customer-relationship skills and are comfortable working both independently and collaboratively. Your advanced problem-solving skills and technical aptitudes allow you to adapt to new circumstances and learn quickly when facing new problems and challenges. Applying your superior business acumen and resource management skills you meet deadlines and set the example for good work procedures. In addition to the attributes mentioned, you ll also be able to:
Adapt to customer s work culture and establish an excellent working relationship with them
Travel, both within India and overseas
Demonstrate a strong desire to grow both technically and as a trusted advisor to the customer
Key Responsibilities
Manage the customer relationship by serving as the single point of contact before, during and after engagements
Design data management solutions based on customer needs and Informatica products
Pre-sales assistance at customer meetings and building work estimates and plans
Provide technical leadership to customer/partner resources and Informatica consultants
Guide projects using the Informatica Velocity Methodology to ensure customer success and a high return on Informatica software investment
Coach and mentor customers in the adoption of Velocity
Author and publish knowledgebase articles and serve as a go-to resource within the practice for technical information.
Provide regular reports to communicate project status both internally and externally
Requirements Qualifications
Bachelor s Degree in Engineering/Technology or MCA
10+ years of experience with multiple complex Data Integration project implementations
Expert-level skills in PowerCenter and/or Informatica Big Data Management
Practical working experience with one of the adjacent technologies such as Power Exchange, Data Quality, Data Transformation, Data Exchange
Solid understanding of Hadoop architecture and components
Hands on experience with at least one leading Hadoop distribution system Cloudera, Hortonworks etc.
Expert-level database skills in at least one major RDBMS (Oracle, SQL Server, DB2, Sybase, Teradata) and exposure to many
Hands-on experience and intermediate scripting skills in Operating Systems (Windows, Unix and Linux)
Excellent interpersonal and written and verbal communication skills
Track record of managing customer expectations
Strong Analytical and Solution Design Skills
Should contribute to building proposals and services offerings
Other preferred skills for this role include
Informatica certification in PowerCenter and/or Big Data Management preferred
Consulting skills
Presentation skills
Problem Solving
Mentoring, Advising, and Coaching skills
Training Skills
Networking (knowledge acquisition from resources throughout the company)
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - System Programming
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
LinkedinCustomer SupportProduct ManagementHadoopProblem SolvingBig DataTechnical LeadershipInformaticaSqlData Integration"|['Linkedin', 'Customer Support', 'Product Management', 'Hadoop', 'Problem Solving', 'Big Data', 'Technical Leadership', 'Informatica', 'Sql', 'Data Integration']|MDM Principal Consultant|Not Disclosed|
747|21|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|7 - 12 years|"Job description
Responsibilities
Technical Architect is responsible for architecting and designing business applications. Provides architecture and design guidance to project teams developing BPM solutions.
Provide thought-leadership to client across business and technical project dimensions solving complex business requirements.
Develops and demonstrates an advanced knowledge of the BPM Product Architecture and all design and implementation features.
Works in conjunction with Program Manager to size, manage scope and risk.
Accountable for ensuring the business and technical architecture of the delivered solution matches customer technical and functional requirements, and commits to Customer Success (realization of business benefit)
Participates in the development of additional consulting opportunities within the customer base.
The Role offers
An outstanding opportunity to re-imagine, redesign, and apply technology to add value to the business and operations.
High visibility, opportunity to interact with multiple groups within the organization, technology vendors and implementation partners.
Develop all rounded capability.
Essential Skills
7+ years of Business Process Management hands-on experience in Appian Tool
4+ years of strong experience in Leading team with respect to design and implementation of Business Process Management solutions using Appian.
Strong Hands-on active experience includes:
Design of UI SAIL forms for Tempo environment.
Design of CDTs that interact with external database
Design of role-based access control Appian components
Development of Records and Reports using SAIL
Build/consumption of WEB/REST services
Design of expression rules, constants, and query rules
H andling Appian Packaging and deployment
Applying Appian Best Practices
Experience in performing integration using Standard Protocols like REST, SOAP, MQ etc.
Experience in terms of installation, Configuration, Deployment and Maintenance of Appian Applications
Experience in handling Application Security (Encryption/Decryption, TLS/SSL, Digital Certificate) and SSO (SAML, oAuth)
Experience in building automated deployment of Appian process applications.
Should have good communication skills.
Resource should be interested to travel to Mexico
Essential Qualification
BE master s degree in computer science/application (MCA, MSc Computer Science etc.) from a Premier Institute with 5-9 years of implementation end to end hands on experience


RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical ArchitectApplication SecurityBusiness ProcessBusiness ApplicationsArchitectingAppianOperationsBpmTechnical Architecture"|['Technical Architect', 'Application Security', 'Business Process', 'Business Applications', 'Architecting', 'Appian', 'Operations', 'Bpm', 'Technical Architecture']|BPM Technical Architect|Not Disclosed|
748|473|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|4 - 9 years|"Job description
As a Sr. Product Owner, you will work in the product model and will collaborate with your product team and key stakeholders to develop a plan and business objectives (OKRs) for your respective product. You will need to build a strong knowledge of your product through product discovery to collect customer feedback and work to collect other relevant data points that explain the value and help you prioritize the direction and desired outcomes for your product. You will work in unison with engineers, UX designers, data scientists and business partners to deliver a product.
You will be the voice of the product with your product team and stakeholders to ensure that their needs are met and you will be responsible to maintain and refine the product backlog (create user stories acceptance criteria) while prioritizing the backlog to focus on the highest impact work for your team and stakeholders.
You will encourage the open exchange of information and viewpoints, as well as, inspire others to achieve challenging goals and high standards of performance while committing to the organizations direction. You will foster sense of urgency to achieve goals and leverage resources to overcome unexpected obstacles. Job duties may change at any time due to business needs.
About you: [Add a few specific bullets at the end if needed (do not change or remove the bullets below) ]
Four-year college degree or equivalent experience
4+ years of retail experience or equivalent domain experience
Strong communication skills
Technical aptitude
Experience working in an agile environment
RoleProduct Manager
Industry TypeRetail
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Product managementRetailAgileManager TechnologySharepointAnalytics"|['Product management', 'Retail', 'Agile', 'Sharepoint', 'Analytics']|Senior Product Owner|Not Disclosed|
749|144|1|Post Graduation Not Required|30+ days ago|Any Graduate|1 - 4 years|"Job description
Pr i m a ry R e s p o n si b i l iti e s
The candidate will work closely with the rest of the team but is expected to be comfortable to lead tasks independently, including the following:
Design, Develop and Maintain enterprise software applications that provide the counterparty risk desk with necessary tooling to assess client risk in the FID (Fixed Income Derivative) space
Work closely with the Global Counterparty Risk technology Squad to collaborate and deliver software applications
Interface with the Counterparty risk global team to gather requirements, propose tactical as well as strategic solutions and deliver independently.
Build, maintain and enhance Adhoc risk reports for daily risk assessment and analysis.
Adhoc risk analysis in response to market events, or in response to client related developments
Skills Required:
Minimum 2 years experience in developing enterprise level applications in Java (Core and Multithreading)
Working knowledge or intermediate skills in python scripting pandas/scikit-learn
Working experience in RDBMS (DB2) as well no-SQL databases and distributed caches
Experience in front end technologies - AngularJS is a plus
Willing and eager to learn and work with different teams and divisions of the Firm
Financial knowledge in Fixed Income Derivatives is preferred but not mandatory
Strong worth ethics and communication skills
Excellent interpersonal and communication skills (written and verbal);
Ability to work collaboratively on group projects and independently on individual assignments;
RoleDomestic Private Banking-Executive/Manager
Industry TypeBanking
Functional AreaFinancial Services, Banking, Investments, Insurance
Employment TypeFull Time, Permanent
Role CategoryRetail/Personal Banking
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
JavaAngularjsInvestment BankingFront EndTechnologyDerivativesFixed IncomeRisk ManagementPython"|['Java', 'Angularjs', 'Investment Banking', 'Front End', 'Technology', 'Derivatives', 'Fixed Income', 'Risk Management', 'Python']|Senior Associate - FID Counterparty Risk|Not Disclosed|
750|42|1|Any Postgraduate|30+ days ago|Any Graduate|7 - 12 years|"Job description
This job description is for the role of Learning & Development - Specialist. The Incumbent should be passionate about helping people learn and grow. Excellence Communications skills are essential. The incumbent shall be responsible but not limited to the following job responsibilities.

Responsible Design, Develop, Re-engineer the Learning and Development Policies and process under the supervision of Head Human Resources.
Responsible to build the sense of purpose and imbibe the organizations Vision, Mission and Goals to the entire staff.
Responsible to collaborate with all the department to understand and evaluate the Individual and organizational development needs.
Responsible to collate, analyze and prepare the annual training calendar and rollout with monthly and quarterly tracking.
Responsible to develop the learning architecture of the organization to meet the business metrices (Increase in employee productivity, employee engagement and retention) through specific learning and development interventions.
Responsible to implement the online learning management system for agile, transparent, accessible, sustainable, and scalable learning solutions to all the staff members as per business needs.
Responsible for Meeting the objective of mandatory training requirements, policy, and processes, conducting essential trainings, and keeping records as part of JCI/NABH assessments and accreditations.
Responsible for Staff engagement and retention through specific learning and development interventions.
Responsible for preparing the monthly training calendar by taking inputs from all department heads and finalizing the same after the review of Head HR and roll-out every month to all the staff members and track implementation and employee attendance records of training.
Responsible for working on Learning and Development related assignment or projects as assigned periodically as per the business requirement.
Responsible to develop effective training feedback mechanism and use it for the required future improvements.
Responsible for the coverage of minimum hours of manpower trainings meeting the business objectives.
Responsible to build a strategy for the content development (Internally & externally) under the supervision of Head – HR.
Responsible for the engagement of staff during training programs through special Rewards and Recognition and Gamification (Offline/Online) etc.
Responsible to travel across business locations to impart staff trainings as per business requirement.
Responsible for submitting inputs on the annual training budgets to department head and utilizing the training budgets judiciously for all learning and development requirement.
Responsible to define scope, build contract and coordinate with external training partners and agencies.
Responsible to lead the full learning and development life cycle and engage all the key stakeholders.
RoleTrainer
Industry TypeMedical Services / Hospital
Functional AreaTeaching, Education, Training, Counselling
Employment TypeFull Time, Permanent
Role CategoryTeachers
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Instructional DesignTraining Need AnalysisE-learningLMSContent Managementtraining calendarSoft Skills TrainingTraining need IdentificationBehavioral TrainingTechnical TrainingLearning Managementlearning & development"|['Instructional Design', 'Training Need Analysis', 'E-learning', 'LMS', 'Content Management', 'Soft Skills Training', 'Behavioral Training', 'Technical Training', 'Learning Management', 'learning & development']|Learning & Development Specialist (Hospital/Healthcare)|₹ 60,000 - 1,00,000 P.A.|
751|115||Any Postgraduate|30+ days ago|Any Graduate|1 - 5 years|"Job description
Roles and Responsibilities
Conduct literature reviews
Collect and analyze data
Prepare materials for submission to granting agencies and foundations
Prepare interview questions
Interview subjects
Maintain accurate records of interviews, safeguarding the confidentiality of subjects, as necessary and summarize interviews
Provide ready access to all experimental data for the faculty researcher and/or supervisor
Request or acquire equipment or supplies necessary for the project
Manage and respond to project related email
Prepare, maintain, and update website materials
Attend project meetings
Summarize project results
Prepare progress reports
Prepare other articles, reports and presentations
As appropriate to the specified position, code and verify data in accordance with specified research protocol and coding procedures and enter data into a computer database and/or spreadsheet application for subsequent analysis
Develop or assist in the development of interview schedules; contact potential subjects to introduce and explain study objectives and protocol and to arrange interviews, either in person or by telephone
Identify and compile lists of potential research subjects in accordance with study objectives and parameters, as appropriate to the individual position
Conduct and record face-to-face and/or telephone interviews with subjects, in accordance with predetermined interview protocol, data collection procedures and documentation standards
Review and edit data to ensure completeness and accuracy of information; follow up with subjects to resolve problems or clarify data collected
Perform miscellaneous job-related duties as assigned
Assist with preparation of all educational and training workshops and evaluation strategies
Engage clinical and community partners in research
Market training and technical assistance resources to clinical partners and academic investigators
Develop assessment and evaluation tools
Compile data for progress reports



RoleClinical Research Associate/Scientist
Industry TypeMedical Services / Hospital
Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology
Employment TypeFull Time, Permanent
Role CategoryR&D
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
EvaluationProject ManagementArticlesEditingData CollectionResearchTechnical Assistance"|['Evaluation', 'Project Management', 'Articles', 'Editing', 'Data Collection', 'Research']|Research Assistant|Not Disclosed|
752|85|||30+ days ago|Any Graduate|2 - 5 years|"Job description
Strong knowledge in Native Android App development
Knowledge of Android UI design principles, patterns
Strong knowledge of Android UI design principles, patterns
Knowledge of Kotlin & Hybrid Apps will be an added advantage

Please forward the profile to gunawathi@colanonline.com

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Design PrinciplesJavaandroid uikotlin andriodSenior andriodAndroid Developmentnative android developmentUser Interface DesigningMobile Application DevelopmentAndroidKotlin"|['Java', 'Android Development', 'User Interface Designing', 'Mobile Application Development', 'Android']|Android Developer|Not Disclosed|
753|258||CA in CA, Any Postgraduate|30+ days ago|Any Graduate|3 - 8 years|"Job description
Urgent opening for Internal Audit & Forensic

About SPC

Headquartered in NewDelhi ,SPChopra&Co. is a premiere full-services accounting and advisory Firm, operating for over 70 years, with over 250 people and oces in Mumbai, Punjab, Middle East and North America. SPC oers Technology & Risk Consulting, Financial Accounting & Audit, Tax & Regulatory, Forensics and Business Advisory & Transaction Support services.

Work-Life & Clients: At SPC, we strongly believe in a healthy work life balance and that output efficiency can be achieved only with a fresh mind thereby promote no more than 40-hour workweek. Our highly qualified teams serve Top MNCs in India and adopt best SPC sponsored Systems, processes and technical know-how and global audit & analytics tools.
Remuneration: Industry leading, competitive salaries and comprehensive benefits and programs consisting of health and welfare, career mobility, volunteer opportunities, and other programs.


Requirement:
• The candidate should have prior experience in good CA firms 
• The candidate should have either seen the entire lifecycle of outsourcing or himself/ herself set up the offshore model for atleast 3 to 4 clients for the USA entity.
• Excellent communication skills both verbal and written.
• Working knowledge of INDAS/ IFRS
• Creative mind with problem solving attitude, and
• Ability to handle a team of 4-5 team members (Manager/Sr.Manager)


Education : Qualified CA


Job Location : Mumbai.


Essential skills
• Experience in managing the expectations of senior stakeholders
• Ability to complete multiple tasks against tight deadlines, able to prioritise and organise effectively
• Able to cope with sustained pressure
• Ability to embrace change and adapt quickly
• Shows attention to detail and an appetite to dive into issues in depth as needed
• Good at numbers and able to co-relate data/ information.
• Keen to review processes and drive improvements.


 Interested & Relevant candidates can send their resume with the following details:
• Current ctc :
• Expected ctc:
• Joining Period.





RoleAudit Manager
Industry TypeAccounting / Auditing
Functional AreaAccounts, Finance, Tax, Company Secretary, Audit
Employment TypeFull Time, Permanent
Role CategoryFinance/Audit
Education
UG :Any Graduate
PG :CA in CA, Any Postgraduate
Doctorate :Any Doctorate
Key Skills
Internal Audit
Risk ConsultingFinanceFinancial AccountingBusiness AdvisoryTechnology RiskTaxationIFRSCaAuditing
Skills highlighted with ‘‘ are preferred keyskills"|['Internal Audit', 'Risk Consulting', 'Finance', 'Financial Accounting', 'Business Advisory', 'Technology Risk', 'Taxation', 'IFRS', 'Ca', 'Auditing']|Urgent Opening-Internal Audit & Forensic -Mumbai SPC Group|Not Disclosed|Any Doctorate
754|141|1|Post Graduation Not Required|30+ days ago|Any Graduate, B.Tech/B.E. in Computers, B.Sc in Computers|3 - 5 years|"Job description
Job Description:

The primary expectations of this person would include to support in managing the day-to-day aspects of organic SEO campaign, content marketing, building traffic and leads to our business.

Job Responsibilities:
Improve organic traffic through search engines.
Keyword research and on-page optimisation.
Drive off-page optimisation activities with a focus on link-building.
To execute online reputation activities and ensure Local SEO is optimized.
To analyze competitor strategies for SEO (link building, content, social media etc.) and recommend changes in our strategy.
To identify content opportunities and implement the same.
To implement best practices with the latest trends.

Interested candidates please forward your updated resume to hr@olivaclinic.com with subject line ""SEO Analyst"" or Whatsapp 9515343007.


Required Candidate profile

B.tech/BE/Bsc graduation in Computers Science.
Knowledge of doing keyword research, backlinks and technical/Local SEO
Experience in website audits-Data-driven approach to decision making-
Excellent communication skills in English-
Ability to grow traffic and leads on a consistent basis.
Should knowledge on Google Analytics, search console, Google tag manager, Webmaster Tools.
Clear understanding of modern digital marketing tactics, tools, processes, and best practices. Familiarity with relevant tools like MOZ, SEMRush, Ahref.,
RoleSearch Engine Optimisation /SEO Analyst
Industry TypeBeauty & Personal Care
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategoryOnline/Digital Marketing
Education
UG :Any Graduate, B.Tech/B.E. in Computers, B.Sc in Computers
PG :Post Graduation Not Required
Doctorate :Doctorate Not Required
Key Skills
Search Engine Optimizationlink building
SEO AnalysisonpageContent Marketingkeyword researchGoogle Tag Managertechnical SeoLocal SEOoffpageSEMRushbacklinkslead generationwebsite analysiswebsite auditAherfcompetitor researchgoogle analyticsMOZseo
Skills highlighted with ‘‘ are preferred keyskills"|['Search Engine Optimization', 'link building', 'SEO Analysis', 'Content Marketing', 'keyword research', 'lead generation', 'website analysis', 'competitor research', 'google analytics', 'seo']|Job For SEO Analyst at Oliva|₹ 3,75,000 - 5,00,000 P.A.|Doctorate Not Required
755|71|2||30+ days ago|Any Graduate|5 - 10 years|"Job description
Job Brief:

We are looking for a Content Writer to produce high-quality documentation that contributes to the overall success of our products/services. You will join a team of talented tech writers who work collaboratively with developers, quality engineers, digital marketers, product managers, and usability experts to make our products/services easier to use.

Job Description: Content Writer

Writes and posts content online; maintains company Web pages and blog(s).
Contributes to/updates the company's social channels like Facebook and Twitter
Works with developers/IT staff to assess any technical challenges (technical troubleshooting) in displaying the content.
Helps develop & document procedures to manage Web content.
Moderates content as it is contributed to the website by external sources.
Helps plan and implement social marketing campaigns for specific marketing goals.
Monitors social media outlets and responds on topics related to company/industry.
Keeps up-to-date with best practices in writing for the web, social media trends, web usability, web design, and business/industry trends.
Coordinate content creation & publishing of company newsletters (internal or external).
Prepare internal and external communications including announcements, press releases, quarterly corporate reports, presentations, technical documentation, sales support, etc. as needed.
Develops and writes regular newsletters addressed to internal and external customers.
Copyedit and proofread all web content.
Keep current with emerging web technologies through relevant blogs, and events
Work cooperatively with key Team Members & Clients.
Attending team meeting and sharing best practice with colleagues.
Protects organization's value by keeping information confidential.

Good-To-Have Skills:

Strong writing, editing, and proofreading skills.
Experience in writing for the Web, content management and internet research.
Experience with social networks and implementation of social media marketing.
Experience with HTML, CSS, and working with content management systems (CMS).
Excellent communication skills, both verbal and written.
Excellent command over spoken English with respect to neutralized accent, grammar, sentence construction and clarity issues.
A firm believer in achieving the desired growth of the company.
A team player.
Willing to work in rotational shifts.
Listening Skills.
Polite but affirmative.
Should be able to handle pressure.
Punctual.

Mandatory Key Technical Skills:
Proven working experience in technical writing of software documentation.
Ability to deliver high quality documentation paying attention to detail.
Ability to quickly grasp complex technical concepts and make them easily understandable in text and pictures.
Excellent written skills in English.
Strong working knowledge of Microsoft Office.
Basic familiarity with the SDLC and software development.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Communication SkillsComputer ProficiencyProactive AttitudeTeam PlayerTechnical Writing"|['Communication Skills', 'Computer Proficiency', 'Technical Writing']|Urgent Opening For Content Writer|₹ 2,00,000 - 5,00,000 P.A.|
756|150|12|M.Tech in Automobile, Mechanical|30+ days ago|B.Tech/B.E. in Automobile, Mechanical|1 - 2 years|"Job description
Roles and Responsibilities :

Determine the needs of end-users of technical documentation.
Acquire and author/re-author OEM-specific repair/troubleshooting procedures.
Preparation of service/repair manuals, troubleshooting manuals, and other supporting documents to communicate complex technical information related to Cars/Trucks.
Standardize the content as per guidelines.
Ensure content is technically correct and is usable by technicians/end users.
Lead technical conference calls with overseas customers and remotely co-ordinate and work with teammates at multiple locations.
Write DIY (Do-It-Yourself) procedures and suggest solutions to the technical queries.
Work diligently so as to complete assignments within the due time frame.
Follow the standardized process and suggest ameliorations
Should have working experience on tools like Oxygen, Dita

Desired Candidate Profile
B.Tech or M.Tech in Mechanical or Automobile discipline (mandatory)
Excellent Communication and Interpersonal skills



RoleIT/Technical Content Developer
Industry TypePrinting & Publishing
Functional AreaJournalism, Editing, Content
Employment TypeFull Time, Permanent
Role CategoryContent Development
Education
UG :B.Tech/B.E. in Automobile, Mechanical
PG :M.Tech in Automobile, Mechanical
Key Skills
Technical DocumentationOxygenDITAAutomobileSubject Matter ExpertiseContent EditingTechnical EditingMechanicalSMEMechanical EngineeringTechnical Writing"|['Technical Documentation', 'Oxygen', 'DITA', 'Automobile', 'Subject Matter Expertise', 'Content Editing', 'Technical Editing', 'Mechanical', 'SME', 'Mechanical Engineering', 'Technical Writing']|Subject Matter Expert (Mechanical or Automobile), Noida|₹ 2,50,000 - 5,50,000 P.A.|
757|76|||30+ days ago|B.Sc in Computers, B.Tech/B.E. in Computers|3 - 5 years|"Job description

1. Leverage on Cloud environment and service-oriented architecture principles to define and own Solution Architecture (applications and data technologies)
2. Work with clients to design a full-stack solution using software that fully integrates with customers existing cloud infrastructure from data flow, security, DevOps, and other standpoints
3. Propose suggestions and best practices to optimize customers cloud presence, performance, security, and cost.
4. Responsible for the evaluation of technical risks and map out mitigation strategies.
5. Carry out debugging, troubleshooting, modifications, and unit testing of custom solutions built on the organization/ clients platform.
6. Develop new specs, documentation; and partake in the development of technical procedures and user support guides.
7. Responsible for the creation of a well-informed cloud strategy and administer the adaption process.
8. Evaluate cloud applications, hardware, and software at regular intervals.
9. Develop and organize cloud systems and work closely with IT security to monitor the companys cloud privacy.
10. Provide prompt response to technical issues in a professional manner.
11. Direct infrastructure movement procedure, including bulk application transfers into the cloud environment.
12. Responsible for spotting the cloud architecture solutions to effectively meet the strategic needs of the company.
13. Contribute to DevOps development activities and complex development tasks.
14. Act as a Subject Matter Expert to the organization for HUIT cloud end-to-end architecture, including AWS and future providers, networking, provisioning, and management.
15. Drive scope definition, requirements analysis, functional and technical design, application build, product configuration, unit testing, and production deployment.


Cloud Architect Certification:

1. Microsoft Certified Solutions Expert (MCSE): Cloud Platform and Infrastructure
2. Amazon Web Services Certified Solutions Architect.


Required Skills, Knowledge: -

1. Applicants for the cloud solution architect role are required to have a minimum of Bachelors degree in Computer Science, Computer Engineering, Information Technology,
2. Employers are interested in cloud solutions architects with AWS Certified Solutions Architect certification, which is provided by Amazon Web services.
3. It is crucial that applicants have exceptional understanding of cloud computing technologies and recent computing trends and familiarity with enterprise architecture


RoleSolution Architect / Enterprise Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Sc in Computers, B.Tech/B.E. in Computers
Key Skills
Cloud ComputingCloud ApplicationsSolution Architecture
Enterprise ArchitectureMicrosoft CertifiedNetworkingWeb TechnologiesTechnical DesignAWSWeb Services
Skills highlighted with ‘‘ are preferred keyskills"|['Cloud Computing', 'Solution Architecture', 'Enterprise Architecture', 'Microsoft Certified', 'Networking', 'Web Technologies', 'Technical Design', 'AWS', 'Web Services']|Cloud Solution Architect|₹ 4,00,000 - 5,00,000 P.A.|
758|12|1|Any Postgraduate|4 days ago|Diploma in Mechanical, B.Tech/B.E. in Any Specialization|5 - 8 years|"Job description
1. Drive home connect and care operations in the assigned territory
2. Source and train technicians by teeing up with target colleges
3. Conduct classroom and on the job trainings for technicians
4. Mentor and guide technicians to enhance productivity
5. Ensure zero defect execution of home connect activity
6. Drive home connect installation and fault repair related SLA
7. Ensure customer satisfaction
8. Ensure adherence to processes as per company defined SLAs


Skills Competencies :
1. Product service knowledge
2. Knowledge of IT tools usage
3. Speak local language
4. Planning and organizing skills
5. Team Management Skills
6. Execution excellence
7. Communication skills
8. Coaching skills
9. Customer focus
RoleService/Maintenance Supervisor
Industry TypeTelecom / ISP
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Diploma in Mechanical, B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Key Skills
SupervisorTrainingTeam managementProduct serviceCustomer satisfactionMentorSLAS"|['Supervisor', 'Training', 'Team management', 'Product service', 'Customer satisfaction', 'Mentor', 'SLAS']|JC Home Connect Master Supervisor A & B|Not Disclosed|
759|14|1|Any Postgraduate|4 days ago|Any Graduate, B.Tech/B.E. in Any Specialization|2 - 4 years|"Job description
Business Unit - Information Technology
Function - Information Technology
Job Purpose:
Create and deliver modules (new requirements or fixes) for various banking requirements and resolving critical business-challenges which may be from internal customers or for external customers. The role holder will be a key contributor to the technology organization and will be responsible for maintenance of the engineering platform. You will be responsible for execution of the product software development against delivery commitments and project plans.
Roles and Responsibilities:
Identify, analyze and develop interfaces and integration flows
Be responsible for programming and software development using various programming languages and related tools and frameworks, reviewing code written by other programmers, requirement gathering, bug fixing, testing, documenting and implementation.
Good understanding of GoLang and microservices
To take up development and deployment of native code to manage the customer facing platforms
Explain complex technical issues to project managers, developers, application leads and architects in an easy to understand manner and recommend clearly thought out solutions.
Knowledge of Integration Design patterns for building middleware systems from the ground up
Knowledge of Web Services Interoperability, standards and ability to suggest, criticize and formulate solutions in a multi-vendor and architecture discussions.
Develop solutions by designing system specifications, standards and programming
Troubleshoot issues and provide bug fixes
Knowledge of Security, Logging, Auditing, Policy Management and Performance Monitoring and KPI for end-to-end process execution
Provide status updates and reporting metrics to the program leadership and contribute towards on-time and on-budget delivery
Educational Qualifications:
Graduate - B.E. - Computer Science, Information Technology Engineers from Tier II/III Institute
Experience: 2-4 years
The desired candidate must have worked on:
primarily understand and application of micro-services; preferable experience with GoLang
RoleSoftware Developer
Industry TypeBanking
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate, B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Key Skills
Computer scienceWeb servicesKPIProgrammingBudgetingManagementMiddlewareInformation technologyPerformance monitoringAuditing"|['Computer science', 'Web services', 'KPI', 'Programming', 'Budgeting', 'Management', 'Middleware', 'Information technology', 'Performance monitoring', 'Auditing']|Developer|Not Disclosed|
