|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
1047|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|6 - 10 years|"Job description
- Minimum of 2 years of Dynamics AX 2009 implementation experience required. Candidates must have participated in a minimum of 2 AX 2009 implementations
- Consulting experience in a manufacturing environment with strong expertise in AR, AP, Inventory,
RoleTeam Lead/Technical Lead
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
NegotiationConflict managementTechnicalConsultingMicrosoft Dynamics AXProblem resolutionApplicationInventory"|['Negotiation', 'Conflict management', 'Technical', 'Consulting', 'Microsoft Dynamics AX', 'Problem resolution', 'Application', 'Inventory']|Microsoft Dynamics AX - Sr. Technical Consultant|Not Disclosed|
1048|Less than 10|1|Any Postgraduate|30+ days ago|Any Graduate|3 - 8 years|"Job description
SAP Technical Consultant
Must have onsite ( India or abroad) client- facing hands- on implementation experience
2- 3 full cycle SAP implementation experience is a must
Debugging and Trouble shooting
Performance optimization and modularization
Creation of associated technical documents, test plans / procedures and documentation of test results
Analysis of gaps in SAP solution and creation of technical specifications for enhancements / modifications as necessary
Should be able to independently handle modular designs and can also do technical design work in need
Strong process integration background


Prefered Skills
An ability to explain technical information to non- technical people
Excellent communications skills
Team- player
Good project management skills
Good organization and problem- solving skills
A methodical and analytical approach
Candidates having 3 years of experience preferred
RoleOutside Technical Consultant
Industry TypeIT Services & Consulting
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
sapproblem solving skillstechnicaltest plansdocumentsproject management skillsdocumentationproceduresdebuggingsap implementation"|['sap', 'technical', 'test plans', 'documents', 'project management skills', 'documentation', 'procedures', 'debugging', 'sap implementation']|SAP Technical Consultant|Not Disclosed|
1049|34|1|MBA/PGDM in Marketing|30+ days ago|Any Graduate|5 - 10 years|"Job description
Presales Consultant | SP Sysnet Singapore | End- End ICT Products, Services and Solutions Provider get social with us ! Reporting to Technical Director, the Presales Consultant will provide solution design to Sales team, build client relationships, ramp up technical operations, implement best practices, coach and direct the team across multiple engagements.

Roles Responsibilities:
Provide technical leadership and guidance
Vendor management and escalation
Facilitate problem management and identify root cause
Manage and coordinate service delivery
Work closely with Sales team to write winning proposals Job Requirements
University / College degree with IT as Major
ITIL / COBIT, ISO certifications or experience
Strong technical background in servers, storage, security, backup, recovery and networks
Ability to liaise with all levels in an organization
Influence people and work in a team
5 years relevant working experience
Excellent verbal and written communication skills
Strong work ethics, positive attitude and work as a team
Ability to work in a fast paced environment Contribute a better translation
RoleSales Executive/Officer
Industry TypeHardware & Networking
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryInstitutional Sales
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
Service deliveryISOCobitTechnicalWritten communicationProblem managementTechnical leadershipPresalesPresales ConsultantSolution designPresales ConsultantICT"|['Service delivery', 'ISO', 'Cobit', 'Technical', 'Written communication', 'Problem management', 'Technical leadership', 'Presales', 'ICT']|Presales Consultant|Not Disclosed|
1050|70|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
Handset Sales/ Marketing Executive Jobs in Bhiwani, Faridabad, Gurgaon, , Jind, Karnal, Amritsar - Vacancy in Sales/ Marketing Industry We Serve Handset Sales/ Marketing Executive VACANCY DETAILS

Handset Sales/ Marketing Executive Number Of Vacancy Key Skills Marketing Executive , Executive Marketing , Marketing Assistant , Marketing Associate Qualification Higher Secondary, Advanced/ Higher Diploma, Professional Degree, Other Bachelor Degree, B.A, B.C.A, B.Com, Other Master Degree, Post Graduate Diploma, M.C.A Salary (Per Annum) 1 Lac 25 Thousand To 3 Lac 50 Thousand Job Requirement Handset Sales/ Marketing Executive- Executive Will Be Responsible for Sale of Mobile Handsets and Appointing New Channel Partner for Different Location. Job State / U.T. Bhiwani, Faridabad, Gurgaon, , Jind, Karnal, Amritsar, Rohtak, Rewari, Sirsa, Firozpur Cantt., Pathankot OFFICE NO- 8A, GOPAL COMPLEX, OPPOSITE- PETROL PUMP, NEAR CHHOTU RAM CHOWK, ROHTAK- 124001 COMPANY PROFILE

Company Name GO HELLO TELECOM PRIVATE LIMITED Company Website www.perfectsolutiongroup.co.in About Company GO GROUP founded in 1982 is a business conglomerate with diversified interest in Telecom, Real Estate, Media and Beverages. we have four key business verticals- GO PURE, GO MOBILE, GO BUILDERS AND GO CREATIVE. The group also has business interests in diverse areas including FMCG and is coming up with new ventures in Handsets, Foods Beverages, Construction and much more. CONTACT DETAILS

Mr.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
HibernatewebsitemobileComputer scienceCore JavaRDBMSXMLTechnical skillsStrutsApplication developmenttelecomMVCAjax"|['Hibernate', 'website', 'mobile', 'Computer science', 'Core Java', 'RDBMS', 'XML', 'Technical skills', 'Struts', 'Application development', 'telecom', 'MVC', 'Ajax']|Java Developer|Not Disclosed|
1051|29|1|MBA/PGDM in Any Specialization|30+ days ago|Any Graduate|2 - 7 years|"Job description
Telecaller Jobs in Ghatkopar Location | T A HR Solutions provides best opportunities in various diversified segments and sectors such as IT Information Technology , Ma
T A HR Solutions understand that requirement of each client is unique , so we provide fresh perspective young talent of
If you wish to be considered for any of the Openings , you may please submit your Curriculum Vitae and We will assist you in the be
Urgent Opening for Telecaller in Ghatkopar Location Our Client has following requirement
Designation: - Tele caller
Experience: - 6 months 2 yrs
Salary : - 10k - 18k PM
Location: - Ghatkopar
Job description
1 - brand promotions
2 - explain the customers product offers / benefits
3 - promoting the products
4 - customer follow - up
5 - feedback mails / phones ( communication channel)
6 - Maintain register for the same.
7 - Prepare a list of calls made by the staff department wise and send the
same to HOD.
8 - Generating new leads through Tele callings
9 - Identifying clients requirements and offering the best suited project to
clients through tele calling.
10 - Arranging site visits Take the appointments with Clients through
Tele calling.
RoleTelesales/Telemarketing Executive/Officer
Industry TypeRecruitment / Staffing
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategorySales Support
Education
UG :Any Graduate
PG :MBA/PGDM in Any Specialization
Key Skills
CopyrightCVEmailISO 9001MATelecallingtalenthr solutionsInformation technologyBusiness Executive"|['Copyright', 'CV', 'Email', 'ISO 9001', 'MA', 'Telecalling', 'talent', 'hr solutions', 'Information technology', 'Business Executive']|tele caller|Not Disclosed|
1052|31|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description
Key Responsibilities:
Responsible to develop scalable and high- performance components
Should analyze, review requirements from product specifications and provide accurate estimates
Should be a good team player
Provide technical leadership to teammates through coaching and mentorship
Timely software delivery as per set standards
Performing unit and integration testing
Communicating changes to documentation and QA teams
To understand and be able to talk coherently about any process methodologies (such as Scrum, XP, Lean & Agile) we are implementing and their benefits so that we are all working together and understand why they are so valuable.
Identify and encourage areas for growth and improvement within the team.
Collaborate with other software developers, business analysts and software architects to plan, design, develop, test, and maintain web- and desktop- based business applications built on Microsoft technologies.
Design, develop, and unit test applications in accordance with established standards.
Participate in peer- reviews of solution designs and related code.
Research and evaluate a variety of software products.
Desired Skills & Experience
Mandatory Skills
Must have worked on Product Development
Must have experience in cloud technologies (Azure, Amazon etc) Programming: ASP.NET using C#, .NET Fx 4.0/ 3.5, JavaScript, MVC 4, WCF, Web Services, HTML 5, CSS, JQuery, Java Script.
Backend: Strong MS SQL 2008/ 2005
IDE & Tools: VS 2010/ 2008, TFS
Good To Have (Optional)
Programming: VB.Net, Knockout JS. XAML
Backend: MY SQL
IDE & Tools: MS Expression Blend 4 (optional) , Silverlight 4 tools (optional) , SharePoint Designer (optional)
Windows 8 Apps, Windows Phone Apps
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
technicalsoftwareSilverlightIntegration testingToolssharepointwindowsmicrosoftsqlcloudMS SQLBackendjQueryjavawebasp.netAgile.netScrumhtmlWCFMVCapplications"|['technical', 'software', 'Silverlight', 'Integration testing', 'Tools', 'sharepoint', 'windows', 'microsoft', 'sql', 'cloud', 'MS SQL', 'Backend', 'jQuery', 'java', 'web', 'asp.net', 'Agile', '.net', 'Scrum', 'html', 'WCF', 'MVC', 'applications']|Dot net SSE, Tech Lead, Team Lead|Not Disclosed|
1053|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 4 years|"Job description


Job Description

Must have experience of handling big teams.

must have innovative ideas to give a better look to projects.

Details of Excellent coding skills Must have but not limited to good experience on ASP.net projects with SQL as database.

Develop and write computer programs to store, locate, and retrieve specific documents, data, and information.

Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.

Excellent working knowledge of C#, .NET (1.1, 2.0, 3.5) , ASP.NET, .SOAP based web services.

Excellent problem analysis and trouble shooting skills

Strong leadership, planning, organizational and consulting skills

Ability to communicate effectively to technical and non- technical audiences

Desired Candidate Profile

Good communication skill

Willing to learn and work hard

Client interaction skills

Knowledge of Group Benefits business and administration.

Knowledge of the financial and insurance industries

Experience with performance and memory analysis tools.

Experience with load testing web based application.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
benefitsdevelopmenttechnicaldocumentsconsultingdocumentationtestingideassqlcodingwebasp.net.nethandling"|['benefits', 'development', 'technical', 'documents', 'consulting', 'documentation', 'testing', 'ideas', 'sql', 'coding', 'web', 'asp.net', '.net', 'handling']|Dot net PROGRAMMER|Not Disclosed|
1054|Less than 10|1|M.Pharma in Pharmacy, MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization|30+ days ago|B.Pharma in Pharmacy|10 - 20 years|"Job description
Psychiatrist Jobs in Punjab Location | T A HR Solutions provides best opportunities in various diversified segments and sectors such as IT Information Technology , Ma
T A HR Solutions understand that requirement of each client is unique , so we provide fresh perspective young talent of
If you wish to be considered for any of the Openings , you may please submit your Curriculum Vitae and We will assist you in the be
Urgent Opening for Psychiatrist in Punjab Location Our Client has following requirement
Post Doctor Psychiatrist
Experience Fresher to 10 Years
Salary 1 to 1.5 Lacs per month
Qualification DPM MD Psychiatrist
Location Punjab
Industry Hospital
PLEASE REPLY WITH YOUR CV ON hr5@tasolutions.in
KINDLY REFER YOUR FRIENDS / COLLEAGUES FOR THIS JOB.
We do not charge any fees from the Candidates nor any deductions in the 1st month Salary.We are leading Job Consultants in Punjab. We Just provide jobs to the deserving and eligible candidates.
RolePsychiatrist
Industry TypeRecruitment / Staffing
Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology
Employment TypeFull Time, Permanent
Role CategoryMedical Professional
Education
UG :B.Pharma in Pharmacy
PG :M.Pharma in Pharmacy, MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization
Key Skills
CopyrightCVEmailISO 9001talenthr solutionsDoctorManaging DirectorInformation technologyBusiness Executive"|['Copyright', 'CV', 'Email', 'ISO 9001', 'talent', 'hr solutions', 'Doctor', 'Managing Director', 'Information technology', 'Business Executive']|Psychiatrist|Not Disclosed|
1055|146|1|MBA/PGDM in Any Specialization, M.Pharma in Pharmacy, MS/M.Sc(Science) in Any Specialization|30+ days ago|B.Pharma in Pharmacy|1 - 2 years|"Job description
Physiotherapist Jobs in Mohali | T A HR Solutions provides best opportunities in various diversified segments and sectors such as IT Information Technology , Ma
T A HR Solutions understand that requirement of each client is unique , so we provide fresh perspective young talent of
If you wish to be considered for any of the Openings , you may please submit your Curriculum Vitae and We will assist you in the be
Job Opening for Physiotherapist in Mohali Location Experience: 1 to 2 yrs
Salary : 20k to 25k PM
Diagnose , assess and treat their physical problem / condition.
Develop and review treatment programmes that encourage exercise and movement by the use of a range of techniques.
Involve parents and carers in the treatment , review and rehabilitation of patients.
Educate patients and their carers about how to prevent and / or improve conditions.
Liaise with other healthcare professionals , such as GPs , occupational therapists and social workers , to exchange information about the background and progress of patients , as well as to refer patients who require other medical attention.
Keep up to date with new techniques and technologies available for treating patients.
Be legally responsible and accountable.
Be caring , compassionate and professional at all times.
Writing case notes and reports
Diagnose and manage movement dysfunction and enhance physical and functional abilities.
Restore , maintain , and promote not only optimal physical function but optimal wellness and fitness and optimal quality of life as it relates to movement and health.
Prevent the onset , symptoms , and progression of impairments , functional limitations , and disabilities that may result from diseases , disorders , conditions , or injuries.
Performing tests and measures to identify potential and existing problems.
Provide interventions (the interactions and procedures used in managing and instructing patients / clients) ,
Modify interventions as necessary to achieve anticipated goals and expected outcomes
Design , co - ordinate and deliver an effective and efficient Physiotherapy Orthopedic In - Patient Service.
Interested candidates kindly forward your updated CV on hr5@tasolutions.
RolePhysiotherapist
Industry TypeRecruitment / Staffing
Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology
Employment TypeFull Time, Permanent
Role CategoryMedical Professional
Education
UG :B.Pharma in Pharmacy
PG :MBA/PGDM in Any Specialization, M.Pharma in Pharmacy, MS/M.Sc(Science) in Any Specialization
Key Skills
CopyrightCVEmailPhysiotherapyHealthcareServiceWellnesshr solutionsInformation technologyNotes"|['Copyright', 'CV', 'Email', 'Physiotherapy', 'Healthcare', 'Service', 'Wellness', 'hr solutions', 'Information technology', 'Notes']|physiotherapist|Not Disclosed|
1056|Less than 10|1|MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization, M.Pharma in Pharmacy|30+ days ago|B.Pharma in Pharmacy|1 - 5 years|"Job description
Vacancy of MD Radiologist in Punjab | T A HR Solutions provides best opportunities in various diversified segments and sectors such as IT Information Technology , Ma
T A HR Solutions understand that requirement of each client is unique , so we provide fresh perspective young talent of
If you wish to be considered for any of the Openings , you may please submit your Curriculum Vitae and We will assist you in the be
Urgent Requirement for MD Radiologist for Reputed Hospitals in Punjab Location Details of the Vacancies are as below:
Location: Different Locations of Punjab.
Position: MD Radiologist
Experience: 1 to 5 yrs
Salary: 2 to 7 Lakhs PM
Experience in X Ray , Ultra Sound , MRI , CT scan will be additional
If you are interested kindly forward your updated CV on hr5@tasolutions.in or call on 9041149494 given mail ID with your current and expected CTC if not interested we will really appreciate if u forward this position to your collegeaus whom you find suitable for this position.
RoleRadiologist
Industry TypeRecruitment / Staffing
Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology
Employment TypeFull Time, Permanent
Role CategoryMedical Professional
Education
UG :B.Pharma in Pharmacy
PG :MS/M.Sc(Science) in Any Specialization, MBA/PGDM in Any Specialization, M.Pharma in Pharmacy
Key Skills
CopyrightCVEmailISO 9001X-Rayhr solutionsManaging DirectorInformation technologyBusiness ExecutiveCT scan"|['Copyright', 'CV', 'Email', 'ISO 9001', 'X-Ray', 'hr solutions', 'Managing Director', 'Information technology', 'Business Executive', 'CT scan']|Radiologist|Not Disclosed|
1057|24|1|MBA/PGDM in HR/Industrial Relations|30+ days ago|Any Graduate|2 - 7 years|"Job description
Job Opening for Office Coordinator in Chandigarh Location | T A HR Solutions provides best opportunities in various diversified segments and sectors such as IT Information Technology , Ma
T A HR Solutions understand that requirement of each client is unique , so we provide fresh perspective young talent of
If you wish to be considered for any of the Openings , you may please submit your Curriculum Vitae and We will assist you in the be
Job Opening for Office Coordinator in Chandigarh Location Designation: Office Coordinator
Salary: 5k to 7k PM
Location: Chandigarh
Fresher
+2 pass can also go
Average comm.
RoleExecutive/ Sr Executive - Administration
Industry TypeRecruitment / Staffing
Functional AreaHR, Recruitment, Administration, IR
Employment TypeFull Time, Permanent
Role CategoryAdministration/Facility Management
Education
UG :Any Graduate
PG :MBA/PGDM in HR/Industrial Relations
Key Skills
CopyrightEmailOffice CoordinatorISO 9001MAtalenthr solutionsCommInformation technologyBusiness Executive"|['Copyright', 'Email', 'Office Coordinator', 'ISO 9001', 'MA', 'talent', 'hr solutions', 'Comm', 'Information technology', 'Business Executive']|office coordinator|Not Disclosed|
1058|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|6 - 11 years|"Job description
Desired Candidate Profile

Individual Contributor.
Must have experience in C#, ASP.NET, .NET Framework, Ajax, Java Script, JQuery, XML, Silverlight.
Must have worked with CMS, E- commerce and Enterprise marketing tools and customization.
Must have experience in development of complex, enterprise web solutions, & deployment.
Good experience in working with Master pages, Themes and CSS.
Must have Sql- Server- 2005/ 2008 experience.
Must have work experience in ASP.Net, C#, XML, Stored Procedures & Functions application development.
Worked on SSIS/ SSRS/ DTS Packages.
Should have experience in developing WCF or Web services.
Should have worked on VS 2010/ 2008 IDE, Silverlight tools, SharePoint Designer.
Good verbal and written communication.
Knowledge of Silverlight programming and SharePoint is a plus. Job Description

We are looking for Senior .Net Developers on permanent basis. The candidates should have working experience with remote teams. The candidate should be able to communicate and coordinate with onsite counter parts and should be able to translate the instructions into the actionable tasks.

The candidate should be able to handle a small team and should lead by example to deliver the development tasks. The candidate should be able to understand requirements and should have worked on creating technical and design documents.

The candidate should have strong understanding of Object oriented concepts and design patterns. The candidate should have working experience in developing .Net based web applications and should have domain expertise in any of the Content, Retail, Travel and telecom domains.

Responsible to develop scalable and high- performance components.
Should analyze, review requirements from product specifications and provide accurate estimates.
Should own the module development and review of all engineering deliverables.
Should participate in code reviews of team members code and provide the review report.
Assure adherence to engineering processes.
Must have experience in C#, ASP.NET, .NET Framework, Ajax, Java Script, JQuery, HTML, css, AJAX, WCF/ WPF, MVC architecture & Crystal Report would be required.
Good experience in working with Master pages, Themes and CSS.
Must have Sql- Server experience.
Must have work experience in ASP.Net, C#, XML, Stored Procedures & Functions application development.
Good verbal and written communication.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
servercodetechnicalfunctionsdevelopingsharepointajaxtoolsjqueryjavawebxmldesign patternsdesigntelecomwcfmvcprogrammingarchitecturedevelopmentwpfsql serversilverlightapplication.netssisapplications"|['server', 'technical', 'functions', 'developing', 'sharepoint', 'ajax', 'tools', 'jquery', 'java', 'web', 'xml', 'design patterns', 'design', 'telecom', 'wcf', 'mvc', 'programming', 'architecture', 'development', 'wpf', 'sql server', 'silverlight', 'application', '.net', 'ssis', 'applications']|DOT NET Senior Developers|Not Disclosed|
1059|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|6 - 11 years|"Job description
You will have in- depth knowledge of Open Source technologies with at least 6 years of experience in middleware, database, OS kernels or application packages. You will have the ability to lead a group of engineers and experience in architecting and debugging complex systems, performance tuning and development process automation.

RoleTechnical Architect
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
technologiesarchitectingperformance tuningcomplexapplication packagesprocess automationdatase applicationdevelopment processmiddleware"|['technologies', 'architecting', 'performance tuning', 'complex', 'application packages', 'process automation', 'middleware']|Architects|Not Disclosed|
1060|30|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description
Desired Candidate Profile

Candidate should have 3- 5 years experience in developing iPhone Apps.
Strong knowledge in Objective C, Xcode, CoCoa, Cocoa Touch, XML and JSON.
Should be a good team player, well motivated and well organised.
Should be expertise in Apple iPhone, iPad and iOS development.
Strong knowledge in iOS SDK Development (Web Services & API's, LBS, Social Network Integration etc.)
Strong knowledge in database (SQLite3, MySQL) .
Good Knowledge in Google APIs.
Good understanding of MVC concepts and design patterns.
Knowledge about latest mobile technology.
Knowledge in publishing application in Apple Store.
Knowledge in versioning Tools that includes like trunk, branch, export, import and copy will be added advantage.
Strong object oriented programming and design skills.
Excellent problem solving, critical thinking, and communication skills.
Good attitude and team player. Job Description

We are looking for iPhone Application Developer on permanent basis. The candidates should have working experience with remote teams, should be able to communicate and coordinate with onsite counter parts and should be able to translate the instructions into the actionable tasks.

He must be able to deliver the development tasks, understand requirements, and should have exposure of creating technical and design documents.

The candidate should have strong understanding of Object oriented concepts and design patterns. should have domain expertise in any of the Content, Retail, Travel and telecom domains.

Should have good experience in iPhone, iPad and iPod application development.
Should have good experience with Objective- C, Cocoa and Cocoa Touch.
Good understanding of HTML5, JavaScript, jQuery, Ajax, JSON, XML parsing.
Should be able to deliver across the entire app life cycle - concept, design, build, deploy, test, release to app stores & support.
Should have worked on both iPhone, iPad application.
Good knowledge of using Facebook, twitter, Google Map APIs.
Understanding of the client projects from start to end and deliver the projects successfully in- time with quality.
Experience in using of the ios frameworks that would actually help to create user interface faster and easier.
Interest to learn on latest industry trends in the mobile technologies.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
technicaldevelopingiosajaxtoolsjqueryobjective cdatabasedesign patternsxmldesignjsonmysqltelecommvcprogrammingdevelopmentmobileiphonejavascriptcocoaapplication developmentapplicationdevelopersdk"|['technical', 'developing', 'ios', 'ajax', 'tools', 'jquery', 'objective c', 'database', 'design patterns', 'xml', 'design', 'json', 'mysql', 'telecom', 'mvc', 'programming', 'development', 'mobile', 'iphone', 'javascript', 'cocoa', 'application development', 'application', 'developer', 'sdk']|Senior Iphone Application Developers|Not Disclosed|
1061|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|6 - 11 years|"Job description
Qualification Any Graduate
Job Description
Looking for 2+ exp in Angular JS, React JS with Good expertise in core php /MVC, CI, Laravel development.
Looking for smart, dedicated developers who know their work independently.
Knowledge of MySql MongoDB, Can Handle Linux Server
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
SalesJavascriptPHPInformation technology"|['Sales', 'Javascript', 'PHP', 'Information technology']|Sr . PHP with Angular JS|Not Disclosed|
1062|30|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Production/Industrial|4 - 6 years|"Job description
Qualification B.Tech I.T
Skills MSSQL SERVER 2012,MYSQL,C,C++,PHP
Job Description
In-depth knowledge and understanding of RDBMS concepts and experienced in writing complex queries and data integration processes in SQL/TSQL and NoSQL.
This individual will be responsible for helping the design, development and implementation of new and existing applications
Minimum of 4-6 years of experience in data modeling (including conceptual, logical and physical data models.
2-3 years of experience in Extraction, Transformation and Loading ETL work using data migration tools like Talend, Informatica, Datastage, etc.
4-6 years of experience as a database developer in Oracle, MS SQL or other enterprise database with focus on building data integration processes.
Candidate should have any NoSql technology exposure preferably MongoDB.
Experience in processing large data volumes indicated by experience with Big Data platforms (Teradata, Netezza, Vertica or Cloudera, Hortonworks, SAP HANA, Cassandra, etc.).
Understanding of data warehousing concepts and decision support systems.
Ability to deal with sensitive and confidential material and adhere to worldwide data security and Experience writing documentation for design and feature requirements.
Experience developing data-intensive applications on cloud-based architectures and infrastructures such as AWS, Azure etc.
Excellent communication and collaboration skills.
RoleDatabase Architect/Designer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :Post Graduation Not Required
Key Skills
C++MS SQLSalesMySQLDatabasePHPInformation technology"|['C++', 'MS SQL', 'Sales', 'MySQL', 'Database', 'PHP', 'Information technology']|Database developer|Not Disclosed|
1063|85|1|Post Graduation Not Required|30+ days ago|Any Graduate|6 - 11 years|"Job description
Qualification Any Graduate
Gather and evaluate user requirements in collaboration with product managers and engineers
Illustrate design ideas using storyboards, process flows and sitemaps
Design graphic user interface elements, like menus, tabs and widgets
Build page navigation buttons and search fields
Develop UI mockups and prototypes that clearly illustrate how sites function and look like
Create original graphic designs (e.g. images, sketches and tables)
Prepare and present rough drafts to internal teams and key stakeholders
Identify and troubleshoot UX problems (e.g. responsiveness)
Conduct layout adjustments based on user feedback
Adhere to style standards on fonts, colors and images
Requirements :
Proven work experience as a UI/UX Designer or similar role
Portfolio of design projects
Knowledge of wireframe tools (e.g. Wireframe.cc and InVision)
Up-to-date knowledge of design software like Adobe Illustrator and Photoshop
Team spirit; strong communication skills to collaborate with various stakeholders
Good time-management skills
RoleDatabase Architect/Designer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
SalesInformation technology"|['Sales', 'Information technology']|UI designer|Not Disclosed|
1064|154|1|Post Graduation Not Required|30+ days ago|Any Graduate|7 - 12 years|"Job description
Qualification Any Degree
Function Area Information Technology
Experience 3-5 Years
Skills SAP ISU Testing
Responsibilities
7+ Years of SAP Testing experience and 4+ Years of SAP HANA Testing experience
Functional knowledge of SAP Modules FI, IDM, BPC REFX.
Understand End to End SAP Business scenarios for modules FI, IDM, BPC REFX.
Understanding of Testing Basics (End to End Test Life Cycle)
Have experience in writing Test Cases for SAP modules FI, IDM, BPC REFX.
Reviewing of the test deliverables created by peers.
Preparing SAP modules, Test Cases for integration and system testing.
Preparing Test Data for the test cases.
Executing Test cases for SAP Modules,checking and assessing test results.
Recording and Management of Defects in Test Management tools (HP ALM Solution Manager) Maintaining Test Cases in Test Management Tools (HP ALM, Solution Manager) Communication with the Test Manager.
Ensure all functional risks are documented along with the mitigations.
Participating in Project meetings.
Assessment of test process.
RoleTesting Engineer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
SalesSAP testingSAP ISUInformation technology"|['Sales', 'SAP testing', 'SAP ISU', 'Information technology']|SAP Testing|Not Disclosed|
1065|142|1|MBA/PGDM in Marketing, MCA in Computers, M.Tech in Electronics/Telecommunication, Any Postgraduate|30+ days ago|Any Graduate, BCA in Computers|2 - 4 years|"Job description
Qualification : Graduate/Post-Graduate qualification B.Tech./BCA/MBA/M-Tech/MCA
Experience : Relevant experience for 2-4 years
Skills :
Should have the ability to perform in a dynamically changing environment
Hands-on experience in Fusion integration technologies like SOA ICS
Hands-on experience in Fusion Reporting technologies like BI Publisher, OTBI FRS
Hands-on experience in Oracle E-Business Suit RICE Components
RoleOutside Technical Consultant
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate, BCA in Computers
PG :MBA/PGDM in Marketing, MCA in Computers, M.Tech in Electronics/Telecommunication, Any Postgraduate
Key Skills
SOATechnical AssociateFinanceCloudriceOracle e-business suite"|['SOA', 'Technical Associate', 'Finance', 'Cloud', 'rice', 'Oracle e-business suite']|Oracle Cloud Financial Technical - Associate Consultant|Not Disclosed|
