|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
1253|103|1|MCA in Computers|30+ days ago|Diploma in Mechanical, BCA in Computers|2 - 6 years|"Job description
Role: Server Admin
Skill: Microsoft Windows/ Redhat Linux/ CLOUD/ VMware
Experience: 2 Years
Location: Goa
Education: B.E./B. Tech/ MCA/ Diploma/ BCA
Certification: Should be at least MCSA/ MCSE/RHCE/MCP etc. OEM Certifications for Server Administration ITIL Certification will be an added advantage
,
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Diploma in Mechanical, BCA in Computers
PG :MCA in Computers
Key Skills
ITIL certifiedMCSAVMwareRedhat LinuxServer administrationCloudWindowsMCSERHCEServer Administrator"|['ITIL certified', 'MCSA', 'VMware', 'Redhat Linux', 'Server administration', 'Cloud', 'Windows', 'MCSE', 'RHCE', 'Server Administrator']|Server Admin|Not Disclosed|
1254|59|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 6 years|"Job description
  Job Description:-
Should have experience in installation and configuration of Client WebServer, generating , propagating and configuring the Plug-ins for WebSphere Application Server.
Should have experience in deployment of WAR and EAR files with admin console on IBM WebSphere Application Server and managing them.
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
AdministrationWebsphereDeploymentManagementServer Administrator"|['Administration', 'Websphere', 'Deployment', 'Management', 'Server Administrator']|IBM WAS Admin|Not Disclosed|
1255|62|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 9 years|"Job description
  Job Description :-
Minimum 2+ Years of progressive expertise in Database Administration
Ability to craft and alter of DB2 object according to custom's requirement (Ex: Database, Table space, Table, Index, etc)
Demonstrable experience with DB2 common command (familiar with other command), Stop/Start Databases, Display command, cancel thread and term utility
Experience in Online utility: Running Reorgs and Runstats, Backup and Recovery of Table spaces (copy recover), Repair, Load/Unload utilities,
Proficient in Stand-alone utilities: DSNJU003 and DSNJU004, DSNJ003 to change DB2 BSDS, DSNJU004 to print BSDS. Trained with DSN1COP.
Ability to provide Grants to users for appropriate groups/authorities, familiar with DB2 privileges.
Working knowledge of SQL, knows to use query to check catalog table and find necessary for system usage
Validated ability to manage operation on zOS, familiar with JCL used by DB2
RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
PrintingJCLDb2queryDatabase administrationDatabaseManagementdb2 dbaSQL"|['Printing', 'JCL', 'Db2', 'query', 'Database administration', 'Database', 'Management', 'db2 dba', 'SQL']|DB2 DBA|Not Disclosed|
1256|247|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 6 years|"Job description

Description:-
Good hands on exp in SQL 2000 and 2005, 2008, 2008 R2, 2012, 2016
Managing high availability solutions - Clusters, Transactional Replication, Merge Replication, Log Shipping and DB Mirroring Applying Service Packs, Hot Fixes and Security Patches Designing and implementing backup and restore strategies
Analyzing and performing database upgrades and migration Performing Capacity planning Identifying Database performance issues and troubleshooting
Physical and logical database design - data modeling awareness is a plus.
Database maintenance (rebuilds, re-orgs).
Knowledge of Windows Operating Systems Environment

RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Log shippingOperating systemsData modelingDatabase designDatabase maintenanceWindowsTroubleshootingSQL Server dbaSQLCapacity planning"|['Log shipping', 'Operating systems', 'Data modeling', 'Database design', 'Database maintenance', 'Windows', 'Troubleshooting', 'SQL Server dba', 'SQL', 'Capacity planning']|SQL Server DBA|Not Disclosed|
1257|99|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 7 years|"Job description
Experience in windows and vmware admin
Good communication skills
,
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Wintel AdministratorVmware AdministratorWindows"|['Wintel Administrator', 'Vmware Administrator', 'Windows']|Wintel Admin|Not Disclosed|
1258|164|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 7 years|"Job description
Responsible for the Linux system administration tasks intranet and cloud servers.
Installing and configuring Ubuntu Server OS, giving user permissions, installing and configuring proxies, managing file servers (SAMBA).
Taking full backups, incremental backup and scheduling jobs.
Deploying python-django web applications to production machines (Nginx, Gunicorn and Supervisor)
Managing Linux Servers on Linode cloud.
Experience with configuring and debugging Nginx, Apache.
Handled Development part of organization projects and has gained proficiency in Linux Servers.
Patching the Incidence of Non-compliance Issues.
Fixing the vulnerable thing of security loops in the server management system.
,
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Systems, EDP, MIS
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
UbuntuLinux system administrationLinuxnginxDjangoIntranetDebuggingSchedulingApachePython"|['Ubuntu', 'Linux system administration', 'Linux', 'nginx', 'Django', 'Intranet', 'Debugging', 'Scheduling', 'Apache', 'Python']|"Linux Admin ||"|Not Disclosed|
1259|118|1|Post Graduation Not Required|30+ days ago|Any Graduate|3 - 7 years|"Job description
Experienced in upgrading WebSphere MQ IIB on different platforms by applying Fix Packs and installed Support Packs.
Strong experience in supporting enterprise business critical messaging through a high availability and workload sharing in cluster environment.
Experienced in Installation and configuration of MQ Client/Server in different environments.
Configured monitored and maintained MQ objects such as queue managers, queues, channels, process, name list, service on distributed platforms.
Hands on experience in WMQ Distributed Queuing, enabling triggering on trigger queues. (Transmission Queues Application Queues).
Worked on creating Brokers, Configuration Manger, Execution groups.
Worked with MQSI Broker Commands for creating, starting stopping the Brokers
Having Good Knowledge on MQSI Commands
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
WebsphereMQ Administratorenterprise businessTransmission"|['Websphere', 'enterprise business', 'Transmission']|MQ Admin|Not Disclosed|
1260|49|1|Post Graduation Not Required|30+ days ago|Any Graduate|1 - 6 years|"Job description
JD:
Windows installation, Configuration, troubleshooting.
Monitoring - Windows Service Monitoring, Application Monitoring, Windows Scheduled Tasks experience.

Nice to have - Scripting languages - Unix scripting /Python Scripting/PERL Scripting/Ruby Scripting is mandatory.
,
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
PerlUnix scriptingWindowsTroubleshootingWindows AdministratorRubyapplication monitoringWindows installationPython"|['Perl', 'Unix scripting', 'Windows', 'Troubleshooting', 'Windows Administrator', 'Ruby', 'application monitoring', 'Windows installation', 'Python']|Windows Admin (With scripting Language)|Not Disclosed|
1261|69|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 7 years|"Job description
SAS Admin
,
RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
AdministrationSAS"|['Administration', 'SAS']|SAS Admin|Not Disclosed|
1262|719||Any Postgraduate|26 days ago|Any Graduate|1 - 3 years|"Job description
The role of the Tech-Business Analyst is primarily focused on the project documentation, L1/L2 support/Operation of post project delivery.The role incumbent will be responsible for part of the full project lifecycle with a primary focus on business value and benefit realization. The following accountabilities will be held:
• Experience: 1 - 3 years.
• Experience working both independently and in team-oriented collaborative environment.
• Individual award for on time delivery and meeting Expectations.
• Knowledge of Scrum/Waterfall methodology
• Understanding of project management & troubleshooting skills
• Responsible for application operational work
• Project technical/functional documentation
• Meeting Management (Mainly with intra team)
The role incumbent will possess the following skills and knowledge:
• Understanding of Project Management with SaaS products delivery
• Excellent communication, Data Analysis & presentation skills
• Exposure of cloud/low code development platform will be an additional advantage.
• Experience with Microsoft suite (e.g., Project Online, Excel, PPT, Word, basic SharePoint, & Teams etc.)
Qualification: Any Graduate
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Project ManagementProject DocumentationData AnalysisTroubleshootingScrum MethodologyBusiness AnalysisWaterfall Methodology"|['Project Management', 'Project Documentation', 'Data Analysis', 'Troubleshooting', 'Business Analysis']|Technical Business Analyst|Not Disclosed|Doctorate Not Required
1263|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|1 - 3 years|"Job description
Job Description :

If you are innovative, creative and extremely passionate about technology and want to be part of a growing venture, come join us Need to manage a small team apart from being hands-on. Should have prior experience in building and managing apps.


Key Skills :


Experience building mobile web, hybrid, and native iOS and Android applications

Programming experience in Sencha Touch, ExtJS, ASP.NET MVC, and Web.API

Practical experience packaging web applications using PhoneGap/Cordova technologies

Experience with SQL/relational databases

Knowledge of AJAX/JavaScript/jQuery Mobile/CSS


Key Responsibilities :


Developing mobile applications using Sencha Touch, jQuery Mobile, VB.NET, C#, AJAX, JavaScript, SQL, and other technologies

Working with our user interface team to build the most aesthetically pleasing and functional tools possible

Participating in all phases of development, from estimates to design, coding, and release

Interfacing with our in-house QA team to resolve bugs and issues

Meeting with business analysts and users to create the best possible product for our clients


RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
developmentandroidmobiledevelopingpackagingiosajaxextjstoolsjavascriptuser interfacejquerysqlcodingwebasp.netapiprogrammingapplications"|['development', 'android', 'mobile', 'developing', 'packaging', 'ios', 'ajax', 'extjs', 'tools', 'javascript', 'user interface', 'jquery', 'sql', 'coding', 'web', 'asp.net', 'api', 'programming', 'applications']|Phonegap/ Jquery mobile Developer|Not Disclosed|
1264|28|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
hould have sound experience in functional analysis , design , development , coding , implementation , maintenance and support in different domain with different technologies like java , jsp , Servlet , forms , reports as frontend and oracle as backend.





- Must have worked on oracle plsql code development and production support





- knowledge and experience in packages , Procedures , Functions , Triggers , Views , Cursors , PL / SQL Table , Nested Tables , Varrays , Sequences , Indexes , sysnonyms , file handling , dbms_scheduler , oracle text , Subqueries , Inline views , Materialized view in oracle database





- Experience in writing and tuning complex and large SQL queries with the help of explain plan , trace files , tkprof.





- Experience in Database Design , Modeling And Normalization.





- Experience with data flow diagrams , data dictionary techniques , Entity relation modeling.





- Knowledge of DBA activities like Import , export , Users creation , Tablespace creation , grant and revoke roles to users.





- Sound analytical , problem solving and trouble shooting skills.





- Good spoken and written communication skills.





- Ability to work well in both a team and individual environment.





- Experience in data migration from legacy system to new system.





- Sound Experience in toad , SQL developer.





- Knowledge of Linux.





- Integral member of team , which is responsible for database development of various modules of core financial application.





- Responsible for understanding the all aspects of systems and resolving numerous technical issues.





- Coordination with testing department for preparation of test cases required for testing the modules.





- Developing and maintenance of pl / sql codes.





- Handling client side support.





- Providing client support





- Understand , resolve , test and provide the proper solution of a problem occurred in the system.





- Involved in writing procedures , functions , cursors , triggers and packages for new requirements.





- Write and tune SQL Queries used in the application.





- Export and import dump according to client requirement.





- Support to client in specific situation.





- Implementation of the product for the new client site.





- Exception Handling





- Data migration for the client.





Technical Skills:





Job Functions Design , Development , Documentation , Maintenance , Coordination , Support.





Languages Oracle PL / SQL , Advanced PL / SQL





Platforms Windows





Database Oracle 9i , 10g , 11g





Advance Tools / Technologies Oracle 10g / 11G , Toad 9.7 , Pl Sql Developer





Domain Knowledge Finance , Insurance , Music
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
codeanalyticalfunctionstechnicaljspdevelopingtoolscoordinationsqlplsqlcodingdatabasejavaprocedureslinuxdesignbackenddevelopmentoracledocumentationtestingproblem solvingwindowstriggershandlingdeveloperplsupport"|['analytical', 'functions', 'technical', 'jsp', 'developing', 'tools', 'coordination', 'sql', 'plsql', 'coding', 'database', 'java', 'procedures', 'linux', 'design', 'backend', 'development', 'oracle', 'documentation', 'testing', 'problem solving', 'windows', 'triggers', 'handling', 'developer', 'pl', 'support']|SENIOR .NET WEB APPLICATIONS DEVELOPER|Not Disclosed|
1265|552|8||30+ days ago|Any Graduate|2 - 4 years|"Job description
To apply, please register here as Experienced --> PLSQL Developer
https://iqt.avasoft.com/Pages/RegistrationLanding.aspx

Job Description
• 5+ years of Oracle PL/SQL Developer experience
• Software: Oracle version 10g onwards
• Oracle Knowledge Should have good hands on experience in creating packages, procedure, functions, triggers, collections, Scheduler jobs, External tables, UTL_FILE, complex and advanced SQL queries. Performance tuning.
• Should have hands experience with Oracle Advanced Queues, XML and JSON files parsing
• Experience in working with large scale enterprise client
• Unix knowledge Should know basic script writing, executing a procedure, handling file transfer related commands.
• Tools: TOAD, SQL Developer, Putty, Tortoise SVN, Oracle Reports builder.
• Experience of working in Agile environment.
• Good analytical skills.
• Should have excellent writing and communication Skills to discuss with client without any supervision

RoleDatabase Architect/Designer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypePart Time, Freelance/Homebased
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
UnixTortoise SVNParsingXMLSQL DevelopmentPLSQLToadJSONOracle 10GOracle PL"|['Unix', 'Tortoise SVN', 'Parsing', 'XML', 'SQL Development', 'PLSQL', 'Toad', 'JSON', 'Oracle 10G', 'Oracle PL']|PL/SQL Contractor|₹ 5,00,000 - 10,00,000 P.A.|
1266|33|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description
Job DescriptionExperience: 3- 5 yrs.

Lead and participate in the design and implementation (e.g., coding, testing, debugging) efforts.

Experience with responsive, adaptive UI design and development.

Research, identify, diagnose and troubleshoot technical issues with coordination of technical team.

Good understanding of UI best practices, RESTful services.

Ensure the technical feasibility of UI designs.

Experience supporting and troubleshooting live applications/ services.

Maintain high standards of code quality and unit test coverage.

Good understanding of SDLC methodologies.Skill Set: JavaScript knowledge and familiarity with modern frameworks such as Angular, jQuery, Bootstrap, CSS3, LESS, and HTML5.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
codetechnicalDebuggingHTMLUnit testingbootstrapSDLCCSS3qualityjQueryPDFuiCodingdesignJavascripttroubleshooting"|['technical', 'Debugging', 'HTML', 'Unit testing', 'bootstrap', 'SDLC', 'CSS3', 'quality', 'jQuery', 'PDF', 'ui', 'Coding', 'design', 'Javascript', 'troubleshooting']|Dot Net Developer|Not Disclosed|
1267|127|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 4 years|"Job description
Your role and designation is: Video Editor.

To be able to review and assemble recorded footage into videos that communicate our

projects, ideas and stories for our website, social media and other platforms.

Your responsibilities include:

1. Management of video projects from conception to delivery

2. Generating ideas and concepts with the team

3. Manipulate and edit video pieces in a way that is invisible to the audience

4. Take a brief to grasp team s needs and specifications

5. Review raw material and create a script for the video

6. Trim footage segments and put together the sequence of the film

7. Input music, dialogues, graphics and effects

8. Create rough and final cuts

9. Ensure logical sequencing and smooth running

10. Consult with stakeholders from production to post-production process

11. Continuously discover and implement new editing technologies and industry s best

Your Qualifications and Skills are:

1. Proven work experience as a video editor

2. Solid experience with digital technology and editing software packages (e.g.

Premiere, After Effects and Final Cut)

3. Demonstrable video editing ability with a strong portfolio

4. Thorough knowledge of timing, motivation and continuity

5. Creative mind and storytelling skills

6. A hands-on experience with video editing softwares Adobe Premiere Pro, Flash

7. A strong aesthetic sensibility and an ability to visualize colours, fonts and layouts

8. Attention to visual details

9. Ability to meet deadlines and collaborate with a team

RoleIT/Technical Content Developer
Industry TypeManagement Consulting
Functional AreaJournalism, Editing, Content
Employment TypeFull Time, Permanent
Role CategoryContent Development
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Post productionGraphicsStrategy consultingAdobe Premiere ProIndustrial designSocial mediaVideo EditorManager TechnologyVideo editingRaw material"|['Post production', 'Graphics', 'Strategy consulting', 'Adobe Premiere Pro', 'Industrial design', 'Social media', 'Video Editor', 'Video editing', 'Raw material']|Video Editor|Not Disclosed|
1268|21|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 4 years|"Job description


What You Will Be Doing

You will Work in team environment and learn software development life cycle

You will learn new technologies and develop applications which will delights our clients

What You Need for this Position

What's In It for You

Autonomy and Freedom

Above market pay

Staying on top of the latest trends in technology

Management & leadership training

Certification sponsorship

Work Life Balance

RoleSecretary/PA
Industry TypeRecruitment / Staffing
Functional AreaExecutive Assistant, Front Office, Data Entry
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Leadership trainingSoftware development life cycleManager TechnologyManagementManaging DirectorBusiness Executive"|['Leadership training', 'Software development life cycle', 'Management', 'Managing Director', 'Business Executive']|Personal Assistant to Managing Director|Not Disclosed|
1269|39|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
At CognitiveClouds, we focus on developing world- class software products for startups and large companies alike. We bring Silicon Valley s startup culture to our modern office in Bangalore where you won t find cubicles and uptight business executives dressed in suits.

Do you enjoy learning new languages and staying current with modern open source technologies

I m looking forward to your quick response with your updated CV, your current company, current ctc and expected ctc, notice period if any, to discuss the opportunity we have more in detail with you.

Job Description We are looking Node.js Developer having at least 2- 3 years of experience responsible for managing the interchange of data between the server and the users. Your primary focus will be the development of all server- side logic, definition and maintenance of the central database, and ensuring high performance and responsiveness to requests from the front- end. You will also be responsible for integrating the front- end elements built by your co- workers into the application. Therefore, a basic understanding of front- end technologies is necessary as well.

Responsibilities

Integration of user- facing elements developed by front- end developers with server side logic

Writing reusable, testable, and efficient code

Design and implementation of low- latency, high- availability, and performant applications

Integration of data storage solutions like postgres, mongoDB and nosql cloud data store.

Experience with in client interaction is a plus. Skills

Strong proficiency with JavaScript.

Knowledge of Node.js and frameworks like Express.

Understanding the nature of asynchronous programming and its quirks and workarounds.

Good understanding of server- side templating languages such as Jade, EJS.

Basic understanding of front- end technologies, such as HTML5, and CSS3

User authentication and authorization between multiple systems, servers, and environments

Integration of multiple data sources and databases into one system

Understanding fundamental design principles behind a scalable application

Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform

Creating database schemas that represent and support business processes

Implementing automated testing platforms and unit tests

Proficient understanding of code versioning tools, such as Git LinkedIn Profile How did you hear about this job



Intercom Live Chat The team typically replies in a few hours.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - System Programming
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
serverc++CcodesoftwaredevelopingHTMLcloudTechnical product configurationdatabasedesignMySQLJavaScriptmongodbprogrammingdevelopmenttestingmobileintegration PHPnosqlapplicationdevelopersupportcss3applications"|['server', 'c++', 'C', 'software', 'developing', 'HTML', 'cloud', 'database', 'design', 'MySQL', 'JavaScript', 'mongodb', 'programming', 'development', 'testing', 'mobile', 'nosql', 'application', 'developer', 'support', 'css3', 'applications']|NodeJS Developer|Not Disclosed|
1270|41|1|MBA/PGDM in Marketing|30+ days ago|Any Graduate|2 - 7 years|"Job description


What You Will Be Doing

You will Work in team environment and learn software development life cycle

You will learn new technologies and develop applications which will delights our clients

What You Need for this Position

What's In It for You

Autonomy and Freedom

Above market pay

Staying on top of the latest trends in technology

Management & leadership training

Certification sponsorship

Work Life Balance

RoleSales Executive/Officer
Industry TypeRecruitment / Staffing
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
Leadership trainingSoftware development life cycleManager TechnologyManagementBusiness Executive"|['Leadership training', 'Software development life cycle', 'Management', 'Business Executive']|Sales & Marketing(Roorkee)|Not Disclosed|
1271|60|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description
Sound Technical Knowledge in Navision (Ver. 2009, 2013, 2015, 2016)

Navision Technical Consultant Technical Consultant Microsoft Dynamics Navision (3- 5 yrs)

Microsoft Dynamics Navision 2016 Technical Consultant

Should have been involved in at least 2- 3 end to end NAV Implementation cycles as a Technical Consultant.

Should have been involved in designing technical solution / coding / implementation / upgrades and maintenance of Dynamics NAV ERP. Thorough knowledge or experience of C/ AL is must.

Should have decent exposure on RTC Report designing in NAV 2016. Exposure to SQL Server 2005 / 2008, SSRS, Web Services, RTC- AddIn, .net Technologies etc. will be an advantage.

Strong in Navision CAL, RTC Programming and RDLC reporting and Integration service framework.

Experience in Interface programming ( NAV to other applications)

Knowledge on .net framework and programming (#C Sharp) will be an added advantage

Knowledge on MS SQL server will be an added advantage

Develop customizations to the standard ERP package (Microsoft Dynamics NAV 2016) based on the requirements.

Support users on Microsoft Navision Solutions for In- House training.

At least 3- 5 Years of experience

Should be fluent and conversant with CAL Programming and ability to do developments independently

Understand business requirements and translate them to technical specifications

Can create, develop and link objects, forms, tables, reports and pages

Total years of working experience

Relevant Experience

Annual CTC

Expected CTC

Job Applied for

Rate yourself for communication Skills

Reason for job change

Upload your resume

Contact Information Interest Areas Suite Commerce Advanced Dynamics 365 for Finance & Operations eCommerce Solution Process Manufacturing Solution Dynamics AX / NAV - CRM - SharePoint integration
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
ERPMS SQLContent managementCodingSSRSPHPWindowsOpen sourceAndroidCRM"|['ERP', 'MS SQL', 'Content management', 'Coding', 'SSRS', 'PHP', 'Windows', 'Open source', 'Android', 'CRM']|Navision Technical Consultant|Not Disclosed|
1272|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|4 - 9 years|"Job description
JavaScript, OOPS, XML/ XSL and Web Services (SOAP, WSDL)

NetSuite Technical Developer

Hands on SuiteCloud development including SuiteTalk and SuiteScript

Exposure in using languages like Java, JavaScript, OOPS

Experience developing web applications using REST, XML/ XSL and Web Services (SOAP, WSDL).

Excellent understanding of common industry standard business practices as related to Accounting (Accounts Receivable, Accounts Payable, General Ledger and Invoicing), Sales Force Management (Opportunity, Proposal, Sales Orders, Forecasting, Territory Management and Quotas), Inventory Management (Purchasing and Fulfillment) as well as support (Cases Management and Territory Management).

Demonstrated experience in translating customer business requirements into workable business solutions, either as a software solution or a re- engineering initiative.

Technical background, experience in system architecture, objectoriented design, web frameworks and patterns.

Ability to author detailed technical design/ specification documents capturing workflow processes, technical use cases, exception handling, and test cases.

Software development lifecycle (SDLC) methodologies.

Proficiency in error resolution, error handling and debugging.

Functional, technical, implementation and leadership skills.

Strong interpersonal and communication skills.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|NetSuite Technical Developer|Not Disclosed|
1273|18|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|4 - 9 years|"Job description
Microsoft Dynamics Axapta - Technical Consultant Development in X++ for different modules in Micr

Microsoft Dynamics Axapta - Technical Consultant

Qualification : Graduate Degree in Computer

Science/ Informaion Technology/ B.Tech/ M.Tech/ MCA

Abilities : MS Dynamics AX/ Axapta

Microsoft Dynamics Axapta Technical Consultant

Location : Noida (NCR)
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Content managementManaged servicesPHPX++Microsoft Dynamics AXWindowsOpen sourceMicrosoft Dynamics AXAPTAAndroidCRM"|['Content management', 'Managed services', 'PHP', 'X++', 'Microsoft Dynamics AX', 'Windows', 'Open source', 'Microsoft Dynamics AXAPTA', 'Android', 'CRM']|Microsoft Dynamics Axapta ? Technical Consultant|Not Disclosed|
1274|163|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 3 years|"Job description
Conduct Vulnerability Assessments, Penetration Testing, Device Hardening, Application Security Assessments, Log Review, Review of Documents, Network Monitoring and Reporting
Conduct and compile findings on new vulnerabilities, new tools for departmental use
Create project deliverables / reports and assist the immediate supervisor during submissions and client discussions
Abide by the project time lines and maintain project discipline
Technical Skills Required :
Extensive Working knowledge of Operating systems : Windows and variants, Unix and variants, Linux and variants.
Knowledge about Computer Networks, System Security, Firewalls, IDS, IPS and Vulnerabilities.
Well versed in the use of ethical hacking/ network scanning tools such as Nipper , Nmap, Amap, Nessus-OpenVAS, SAINT, Metasploit, Accunetix Web Application Scanner amongst others
One or more scripting language like perl/ php/ python/ bash OR one or more programming languages like C/ C / Java.
Other Working Skills :
Analytical skills, ability to work with minimal supervision, good speaking and writing skills, excellent working knowledge of word, excel and powerpoint
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
UnixLinuxTechnical skillsToolsPHPPerlApplication securityWindowsIPSPython"|['Unix', 'Linux', 'Technical skills', 'Tools', 'PHP', 'Perl', 'Application security', 'Windows', 'IPS', 'Python']|VAPT Analyst , Penetration Testing, Vulnerability Assessment|Not Disclosed|
