|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
51|35|||28 days ago|B.Tech/B.E. in Any Specialization|1 - 5 years|"Job description

MERN Stack Developer
We are actively looking for a MERN Stack Developer.
Please refer to the below mentioned Job Description to understand the requirement.
 1.Experience in proper MEAN Stack
 2.In depth knowledge of Node JS, React JS, MongoDB and RESTify
 3.Experience in implementing applications using React JS.
 4.Experience in creating front end applications using HTML 5, React JS, LESS/SASS 
 5.Javascript experience both on client as well as on server side
 6.Experience with MVC and MVVM design patterns
 7.Good experience with multiple third party API's integration
 8.Experience in MongoDB scaling and optimization
 9.Experience with cloud technologies AWS Lambda & EC2 setup
 10.Experience in creating RESTful based web services in JSON & XML
 11.PLUS to have additional experience in Angular 2+/ React Native.
 12.Added experience in MySQL optimisation would be a great plus 
 13.Good communication, analytical and logical skills to understand and work with any kind of project requirements independently

Interested can share cv at harneet.kaur@talentelgia.in or can also call at 9988778861
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Mern StackMongoDB
Front EndMean StackHtml5MySQLJavascriptHTMLJSONAngular
Skills highlighted with ‘‘ are preferred keyskills"|['MongoDB', 'Front End', 'Mean Stack', 'Html5', 'MySQL', 'Javascript', 'HTML', 'JSON']|MERN Stack Developer|₹ 2,00,000 - 7,00,000 P.A.|
52|61|1|Any Postgraduate|28 days ago|Any Graduate|2 - 6 years|"Job description
Experience in Web Application Development using PHP/MySQL of which at least one year in any MVC based framework like Laravel.
Knowledge of object oriented PHP programming.
Required to work in LAMP environment (Linux, Apache, MySQL, PHP).
Understanding of SQL/NoSQL databases and their declarative query languages
Programming using HTML5, CSS, PHP, JSON, Javascript, Jquery.
Design interchange of data between the server and the client using RESTful API structure.
Writing server-side web application logic, back-end components, connect the application with other web services & support the front-end developers.
Understanding accessibility and security compliance.
Build efficient, testable & reusable PHP modules.
Proficient use of GIT.
Experience -Min 2 years in PHP development (1 year in Laravel framework and knowledge of Mongo DB is must)
CTC - 2 - 6 LPA
Skills Required Good Comm. Skills

Work from home option is not available.
Contact Person - Monika Nigam
Contact Number - 9582777165 (Monday - Friday between 12pm-5pm)
Mail Id - mnigam@trilasoft.com

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
CSSHtml5MySQLJavascriptPHPJSONLAMPJQueryLaravel"|['CSS', 'Html5', 'MySQL', 'Javascript', 'PHP', 'JSON', 'LAMP', 'JQuery', 'Laravel']|PHP - Laravel Developer - Noida|₹ 2,00,000 - 6,00,000 P.A.|
53|144|2|Any Postgraduate|28 days ago|Any Graduate|15 - 24 years|"Job description
We have a very urgent opening for an Enterprise Architect profile for Worldline Ingenico.
Job Location:- Mumbai & Noida.

About Worldline Ingenico-

Worldline is the European leader in the payments and transactional services industry and the #4 player worldwide. With its global reach and its commitment to innovation, Worldline is the technology partner of choice for merchants, banks, and third-party acquirers as well as public transport operators, government agencies, and industrial companies in all sectors. Powered by over 20,000 employees in more than 50 countries, Worldline provides its clients with sustainable, trusted, and secure solutions across the payment value chain, fostering their business growth wherever they are. Services offered by Worldline in the areas of Merchant Services; Terminals, Services & Solutions; Financial Services and Mobility & e-Transactional Services include domestic and cross-border commercial acquiring, both in-store and online, highly-secure payment transaction processing, a broad portfolio of payment terminals as well as e-ticketing and digital services in the industrial environment. In 2019 Worldline generated a proforma revenue of 5.3 billion euros.
www.worldline.com

JOB DESCRIPTIONS:-

Responsibilities:
To his system team: Capture the Product Manager's needs to include them in a technical framework.
Development of the infrastructure architecture.
Designs and supervises the realization of POCs to validate the architecture.
Collaboration with team members to define and explain the architecture.
He must have a holistic view of the system and the overall objectives of the solution.
He is able to present the architecture to all stakeholders in the solution and management.
He works with other architects to improve architectural procedures.

Experience and skills:


Perfectly comfortable in English (100% of work is done in English, including meetings).
Good interpersonal skills and ability to explain their choices to audiences of all technical levels
Ability to work in collaboration with teams, collective development of the architecture
Ability to work at a conceptual level as well as at a very practical and technical level.
Architectural skills in the following areas: Micro-service architecture, cloud architecture, cloud security, and IT security in general
Experience in the world of PaaS in cloud production. Well versed with the nuances of :
- Cloud interconnects
- Cloud caching strategy (Edge / CDN)
- Vision to conceptualise XaaS on Coud infrastrucutre.
- Design and create Platforms architecture: to cater to scalability, security, storage and compute and networking requirements
- IaaC and art of automating Infrastructure for applications/products accessible globally.
- XaaS mindset: Security as a service, Monitoring as a Service, etc...
Good knowledge of technological fields: GCP, Docker, Kubernetes, Micro Services, Continuous Delivery, Infrastructure as Code (IaC), Cloud development and deployment, java / J2EE, applied cryptography, authentication framework, API gateways, Relational DB, NoSQL DB, data bus.
Knowledge of the following products is appreciated: Hashicorp Vault, Terraform, WSO2 API Manager, Keycloak

For Apply:- You can share your resume at Anuj.kumar@commdel.net









RoleSolution Architect / Enterprise Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
Enterprise ArchitectureArchitectureEnterprise Architect"|['Enterprise Architecture', 'Architecture', 'Enterprise Architect']|"Hiring For ""Enterprise Architect"" For WORLDLINE INGENICO."|Not Disclosed|Any Doctorate
54|24|||28 days ago|B.Tech/B.E. in Any Specialization|1 - 5 years|"Job description
We are actively looking for a MEAN Stack Developer.
Please refer to the below mentioned Job Description to understand the requirement.
 1.Experience in proper MEAN Stack
 2.In depth knowledge of Node JS, Angular 2/4, Mongo DB and RESTify
 3.Experience in implementing applications using Angular 2/4/5
 4.Experience in creating front end applications using HTML 5, Angular 2/4/5, LESS/SASS 
 5.Javascript experience both on client as well as on server side
 6.Experience with MVC and MVVM design patterns
 7.Good experience with multiple third party API's integration
 8.Experience in MongoDB scaling and optimization
 9.Experience with cloud technologies AWS Lambda & EC2 setup
 10.Experience in creating RESTful based web services in JSON & XML
 11.PLUS to have additional experience in React JS/ React Native.
 12.Added experience in MySQL optimisation would be a great plus 
 13.Good communication, analytical and logical skills to understand and work with any kind of project requirements independently

Interested candidate can share cv at harneet.kaur@talentelgia.in or also can call at 9988778861.

RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Mean StackMongoDBAngular
Front EndHtml5MySQLJavascriptHTMLJSONMVC
Skills highlighted with ‘‘ are preferred keyskills"|['Mean Stack', 'MongoDB', 'Front End', 'Html5', 'MySQL', 'Javascript', 'HTML', 'JSON', 'MVC']|Mean Stack Developer|₹ 2,00,000 - 7,00,000 P.A.|
55|437|15||28 days ago|Any Graduate|3 - 8 years|"Job description
InnovaPoint Infotech is urgently hiring for multiple roles in .NET technology.
Below are the details for same:

1.Tech Lead(8+ yrs exp)
Strong background on Web and mobile application development.
Knowledge base of AWS, Azure, IoT, design patterns and architecture.
Good knowledge of the company product development lifecycle and the process tools.
Good knowledge of C#.net, web services (C#.net, C++, JavaScript, HTML, XML, OOA and OOD Concepts).
Proficient in Microsoft .NET technologies.
Should have Technical leadership and team management skill.
Highly adaptable to learn new technologies as needed
Should be able to successfully manage the daily challenges of a technical environment.
Strong communication skills and management skills.
Own one or more modules of the project under development.

2.Software Developer(2-4yrs exp)
Must have very strong concepts of OOPS.
Must have experience on .Net 4.5 and above, ASP.NET with C#.
Must possess good knowledge on SQL Server 2008 and above
Should have hands on experience of WCF, Web Services, MVC, Angular, .NET Core.
Should have good knowledge of product build management and practices.
Working knowledge of SQL Server and its variant.
Excellent analytical and logical skills and team player.
Knowledge of development life cycle, processes and policies.
3. Sr. Software Developer(5-6yrs exp)
Must have experience on .Net 4.5 and above, ASP.NET with C#.
Must possess hands on experience on SQL Server 2008 and above
Should have hands on experience of WCF, Web Services, MVC, Angular, .NET Core.
Should have good knowledge of product build management and practices.
Must have strong Communication Skills with Client interaction experience.
Working knowledge of SQL Server and its variant.
Excellent analytical and logical skills and team player.
Good Knowledge of development life cycle, processes and policies.
Need to be self-driven and ready to take up tasks independently.
Must have very strong concepts of OOPS.
Ability to lead a team.

For more details about us and above job openings please visit www.innovapoint.com.
Interested candidates please share your resume with below details:
Current CTC
Expected CTC
Notice period
Any offer in hand? If yes, the amount and last working day

*Please ignore if your notice period is 3 months.
*Immediate/early joiners preferred.
*Candidates who lost job in COVID, maternity gap are also eligible.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
.Net CoreSQL.Net
C#AzureLINQOOPSSQL ServerwebapiJQueryAngularCloudJavascriptASP.NetEntity FrameworkMVCWCFWeb Services
Skills highlighted with ‘‘ are preferred keyskills"|['SQL', '.Net', 'C#', 'Azure', 'LINQ', 'OOPS', 'SQL Server', 'JQuery', 'Cloud', 'Javascript', 'ASP.Net', 'Entity Framework', 'MVC', 'WCF', 'Web Services']|Urgently hiring For .NET Developer(3-10yrs) at InnovaPoint , Pune|Not Disclosed|
56|49|2|Any Postgraduate|28 days ago|Any Graduate|2 - 4 years|"Job description
Dear Candidate,

Greetings!!

Immediate Requirement for Front End Developers!!

Roles and Responsibilities
Proficiency in HTML, CSS, JavaScript, and JS Frameworks. 
Understanding of key design principles.
Ensure the technical feasibility of UI/UX designs.
Understanding of server-side CSS.
Build reusable code and libraries for future use.
Experience with graphic design applications such as Adobe Photoshop and Adobe Illustrator.
Experience with responsive and adaptive design.

Desired Candidate Profile
Min 2 + years of experience in HTML5,CSS3,Javascript and W3C standards.
Should ensure technical feasibility of UI/UX design.
Should be work in any of the JavaScript frameworks - React JS, Angular JS
Must have strong understanding in REST API integration (JSON concepts).
Should have strong in knowledge and experience Wordpress and PHP frameworks theme integration
Should have experience in responsive and adaptive design.
Proficient understanding of code versioning tools such as GIT or BitBucket.
Must have work experience in AGILE development.




RoleSoftware Developer
Industry TypeBPO / Call Centre
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
AngularjsCSSFront EndJavascriptHTMLJQueryReact.Js"|['Angularjs', 'CSS', 'Front End', 'Javascript', 'HTML', 'JQuery', 'React.Js']|Front End Developer|Not Disclosed|
57|96|||28 days ago|Graduation Not Required|1 - 3 years|"Job description
Facilitate buying for the customer
Acknowledge customers when they walk into the section
If they are looking for something, offer help by showing them where the product is kept.
For customers who are unsure about what to buy, offer suggestions and information to help them decide
If they are looking for something that does not belong to the section guide them to the store manager.
If the customer has a specific request, ensure that it is logged in at the help desk
Encourage the customer to try the garments they choose for a better feel of the product
Post trials and at the billing counter offer the customer suggestions for a coordinated look and help in cross selling and up selling.
Apprise the customer about the loyalty programme and encourage them to enroll in the programme.
Managing stocks
Ensure that the fastest moving products/ products on promotion in the section are available, by ordering sufficient stocks
Check the quality of stocks during receipt, and inform supervisor in case of defects
Ensure that stocks kept in the storage area are moved onto the racks whenever required
To ensure no customer leaves the store with merchandise not billed
Ensure that the products are dust-free
For apparel, ensure that the garments are ironed and neatly folded on the racks
Visual Merchandising
Follow the VM guidelines that have been set for arranging stocks on the racks
Carry our continuous face-ups on the assigned section to ensure a neat look
Display the products in the right categories and special displays
Get assistance from housekeeping agency to put up all posters and VM props that have to be out up in the store
Write out the shelf talkers with the details provided by the merchandising department, as per guidelines specified.
Jiffy the products daily to ensure a fresh look to the merchandise.
Providing feedback
Encourage customers to provide feedback especially in a new store, or if changes have been made in the store or a specific activity has been running.
Request customers to fill the visitors’ book/ log their verbal feedbacks in the feedback form
If customers ask for specific compilations, make a note and inform the merchandising department
Provide all information required by the supervisor in preparing various reports on store performance
As a cashier to ensure smooth billing by making sure that:
All equipment at the cash till are functioning smoothly, billing roll, plastic bags, change are available in sufficient quantity
Any additional information that the customer requires is diverted to a fashion consultant and does not hold up the billing operation
On completion of the day’s operations the collections are tallied and there are no discrepancies


RoleCounter Sales
Industry TypeRetail
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Graduation Not Required
Key Skills
ApparelCross SellingVM
BagsCashier ActivitiesLoyalty ProgramsGarmentsMerchandisingStore Management
Skills highlighted with ‘‘ are preferred keyskills"|['Apparel', 'Cross Selling', 'VM', 'Bags', 'Cashier Activities', 'Loyalty Programs', 'Garments', 'Merchandising', 'Store Management']|Fashion Consultant|₹ 1,00,000 - 2,25,000 P.A.|
58|109|||28 days ago|Any Graduate|10 - 15 years|"Job description
Overview
Were looking for an innovative and resourceful Business Intelligence Analyst with experience operating within enterprise environments and able to develop and support SQL Data warehousing and Business Intelligence tool

Key Accountabilities and Main Responsibilities
Complete the design, development and testing of moderately complex components that deliver on Link Group capability with the goal of providing reliable, stable and operationally sound applications, systems and infrastructure that meet business requirements and industry best practices
Make recommendations to the design, configure and validate new and enhanced Systems needed to improve the flow solutions through our life cycles
Manage TM1 reporting system, Data warehouse, supporting management & financial accounting teams to develop user stories and requirements
TM1 development including Active reports, cubes, rules, feeders, Turbo integration processes, Dashboards, user’s security and setup roles
Perform system admin & support tasks, proactively monitor data integrity and quality / resolve issues as they arise
Liaise with IT to ensure database & hardware issues are promptly resolved
Develop system user guides, process documentation and training materials.
Ensure effective system controls are in place and escalate issues that pose risk.
Liaise with teams in India, Australia and UK
Experience & Personal Attributes
Minimum 7 + years of extensive demonstrable TM1 implementation and support experience of delivering data focused projects with core technical background
Work with business stakeholders to demonstrate, prototype, design and develop TM1 solution from scratch
Vast experience in budgeting, forecasting and allocations concepts
Hands on creating Active Reports, TM1 Cubes, Rules, Feeders and Turbo Integrator processes.
Working knowledge of TM1 version 10 + tools (PAW, PAX, Web)
Experience in managing TM1 environment including configuring role based access and security
Good exposure to SQL & SSIS (ETL)- EDW (Enterprise Data warehouse) in MS SQL Server
Familiarity with Infor ERP/Cognos controller preferred
A practical knowledge of accounting concepts and reporting issues is preferable
Strong analytical and problem solving skills

RoleAnalytics Manager
Industry TypeFinancial Services
Functional AreaAnalytics & Business Intelligence
Employment TypeFull Time, Permanent
Role CategoryAnalytics & BI
Education
UG :Any Graduate
Key Skills
CognosFinanceTM1SQL"|['Cognos', 'Finance', 'TM1', 'SQL']|Senior Business Intelligence Analyst - TM1 experience|Not Disclosed|
59|88|||30+ days ago|Any Graduate|10 - 11 years|"Job description
Last Date for Applying: August 9th (Monday), 2021
Please fill in your application by clicking on the link below by August 9th (Monday), 2021.

Link to apply for this postion:: https://nfi.org.in/lead-digital-hub

Responsibilities:
Devise and implement comprehensive and effective strategies for the Digital Hub, manage the day to day functioning and act as its point person.
Work closely with the Executive Director and various teams at NFI to identify and execute strategies and tools to tell compelling stories of success and impact made by civil society organisations.
Build and maintain effective relationships with media houses and senior journalists, influencers, social media leaders and other stakeholders to help and support the civil society organisations to maximise their outreach.
Collaborate with global and national campaigners and communications experts to contribute in amplifying the voices and work of grassroots organisations.
Conceptualise and lead the designing and preparation of text as well as multimedia manuals and primers for civil society organisations on digital outreach and fundraising.
Manage a team of content creators, multimedia editor(s), graphic designer(s), translators and lead and oversee the implementation of Digital Hubs plans to ensure timely delivery of set targets and agreed strategies.
Build capacity of the grassroots organisations to conceptualise and organise virtual events and help them in their successful implementation.

Required Skills and Qualifications:
A deep understanding of new media ecosystem, digital marketing/campaigns and an ability to grasp complex situations, simplify solutions and communicate this well.
Have innovative and creative ideas on how to help and support others to use new media and other storytelling techniques to amplify their voices and works to local, national and global audiences.
Demonstrated experience of working with and supervising multidisciplinary teams and dynamic environments. Proven experience of working in campaigning and online community management would be preferred.
Experience in social media and multi-media content development with first-hand knowledge of various tools and platforms, including those used for fund raising.
Excellent rapport-building and relationship skills with ability to make good judgment and sound decisions in fast-moving situations.
Ability to conceptualise, design and organise trainings with civil society organisations and leaders.
A broad understanding of the socio-political and economic issues and communications outputs related to it.
Location:
The position requires working from the NFI office at India Habitat Centre, New Delhi. The NFI office provides for social distancing and follows all Covid related safeguards.
Renumeration: 12 15 lakhs per annum depending on experience.
Last Date for Applying: August 9th (Monday), 2021
Please fill in your application by clicking on the link below by August 9th (Monday), 2021.

Link to apply for this postion:: https://nfi.org.in/lead-digital-hub
RoleSocial Media Marketing Manager
Industry TypeNGO / Social Services / Industry Associations
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategoryOnline/Digital Marketing
Education
UG :Any Graduate
Key Skills
Social MediaFund RaisingMarketing CampaignsDigital MarketingSocial Media MarketingSocial Media OptimizationSearch Engine OptimizationCommunity ManagementWeb PromotionContent DevelopmentOnline MarketingWeb MarketingSearch Engine MarketingSEO"|['Social Media', 'Fund Raising', 'Marketing Campaigns', 'Digital Marketing', 'Social Media Marketing', 'Social Media Optimization', 'Search Engine Optimization', 'Web Promotion', 'Content Development', 'Online Marketing', 'Web Marketing', 'Search Engine Marketing', 'SEO']|Lead, Digital Hub|₹ 12,00,000 - 15,00,000 P.A.|
60|497|2||30+ days ago|Any Graduate|4 - 9 years|"Job description
Business Title: - Developer (Informatica)
Job Location: Pune (Remote until Covid)
Experience: 3-10
Employment Type: Full Time
Shift Timings: 3:00 PM to 12:00 AM.

Job Description
Strong experience developing ETL-based data solutions on Informatica/SQL server/Oracle platform.
Experience with multiple platforms a plus.
Strong database design, SQL capabilities
Willingness to support development and test activities in a collaborative agile work environment a must.
Extensive 3-5 years software development experience required in Operational Data Store/ Operational Data Warehouse environment
Extensive 3-5 years of Informatica Power Center/Power Exchange (Version 8.x/9.x)/
Extensive 3-5 years of SQL development experience required
Extensive 3-5 years of Unix Shell Scripting experience required
Hands on experience in Autosys, JIRA, ServiceNow
Good Soft Skills and excellent Communicator
Financial services experience a plus
Exposure to AWS, AWS Glue and Snowflake is an added advantage.

Company Benefits
Group Medical Insurance
Cab facility
Meals/snacks
Continuous Learning Program
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Informatica Power CenterSQL DevelopmentDatabase DesignUnix Shell ScriptingSQL ServerData WarehousingOracleAutoSys"|['Informatica Power Center', 'SQL Development', 'Database Design', 'Unix Shell Scripting', 'SQL Server', 'Data Warehousing', 'Oracle', 'AutoSys']|Developer (Informatica)|Not Disclosed|
61|132|||30+ days ago|B.Tech/B.E. in Any Specialization, BCA in Any Specialization, Diploma in Any Specialization|8 - 12 years|"Job description
Roles and Responsibilities

Key Skills:
Experience with architecting highly scalable and highly available systems in AWS/Azure
Experience in both Public & Private cloud platform.
AWS based Cloud Architecture experience leveraging the multidisciplinary skills of information security, automation, AWS infrastructure in AWS environment. DevOps knowledge will be added advantage.
Knowledge of automation tools such as Ansible, Chef, Terraform, AWS CloudFormation.
Knowledge in Virtualization & core Infra (Server, Network, Storage) platforms
Good Understanding of OS, Windows or Linux.
Experienced at producing multi-tier, high-availability infrastructure architectures in an Enterprise & cloud environment adhering to DR, Business Continuity and availability best practice.
Understanding of Hybrid Cloud solutions and experienced in integrating public cloud into traditional hosting/delivery models
Experience with application and infrastructure management and monitoring tools
Experienced with security features such as LDAP, ADFS, SSL.
Understands Identity and access integration AWS IAM, Azure IDaaS, AAD
Experienced in provisioning, operating, and implementing cloud base solutions.
Experience in ELB, EBS, S3, Cloudfront, Aurora, VPC, VPC peering
Strong technical knowledge of virtual machines (IaaS, Writing Code (PaaS) and Software as a Service (SaaS).
Knowledge of deploying containerized applications (such as Docker) on cloud infrastructure.
Understanding of Devops pipelines.
Experience in cloud-based security configurations, patching, and troubleshooting
Network integration experience with AWS Direct Connect or Azure Express route integration and network design (LAN/WAN/Firewalls)
Experience with executing quick technical feasibility and technical proposal development for moving identified workloads to Azure/AWS
Building and recommending a migration approach to lift and shift the workloads to Azure /AWS or architecting a green field development and/or production platform for new applications. Able to help shape transition and transformation strategies.
AWS Migration experience like DB Migration (RDS DB, On-prem like oracle DB MySQL to AWS DB Migration), Server Migration from on-prem to AWS or VPC2VPC migration will be an added advantage.
Executing limited POCs, where necessary
Knowledge and experience of AWS & Azure pricing and commercial models and how to optimize for a given engagement or use case. This is Mandatory.
Should have Good experience in OEM engagement.
Should have Good Experience in Customer Coordination (understand customer needs and providing solutions).
Thorough background on general infrastructure components like Networking, Server platforms, storage, application structure, Identity, Security (Encryption, PKI), load balancing, etc.
Good working knowledge of ITIL processes and procedures.
Excellent English communication capabilities, both written and verbal
Excellent consulting skills.
Ability to perform and conduct workshops and meetings to develop client solutions
Customer facing skills to represent AWS & Azure well within the customer's environment and drive discussions with senior personnel regarding trade-offs, best practices, project management.
Key Responsibilities:
Designs Cloud environments with a focus on AWS. Responsible for the design of production, staging, QA and development Cloud Infrastructure running in 24x7 environments.
Delivers customer Cloud strategies, aligned with business and security objectives.
Provides hands-on AWS implementation.
Provides mentoring to aide in the development and growth of team members


Desired Candidate Profile

8-12 years in Cloud Solution (Both in AWS & Azure Platform)
Good attitude towards corporate environment.
Team player & Mentor to the team.
Energetic, self-motivated and self-sufficient in accomplishing tasks.
Good analytical and problem solving skills.



RoleService Delivery Leader
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :B.Tech/B.E. in Any Specialization, BCA in Any Specialization, Diploma in Any Specialization
Key Skills
S3Aws CloudformationAutomationPAASMigrationIaasPresalesDevopsTerraformLinuxDockerAnsibleAws Iam"|['Automation', 'PAAS', 'Migration', 'Iaas', 'Presales', 'Devops', 'Linux', 'Docker', 'Ansible']|Cloud Architect-Presales (Multi Cloud-AWS/Azure/GCP)|Not Disclosed|
62|42|4||30+ days ago|B.Tech/B.E. in Any Specialization|3 - 8 years|"Job description
Urgent requirement for Siebel Developer || Noida Location || Immediate - Max 15 - 20 days NP Required!!!!

Job Description

Expose to working on EAI and upgrade area
Need to have complete understanding and hands on Siebel EAI Configuration
Scripting Workflows including PSP engine
Should have hands on all type of interface development EAI and maintenance Webservices etc. Should be well versed with one DB ex Oracle 12c one who could write SQL queries for normal day to day tasks debugging
Should have exposure to Siebel Configuration Integration BIP will be added advantage
Developing Requirements on Workflows and EAI scenarios
Added advantage if exposure to BIP reporting and resolving issues
Should have also worked on Siebel configuration requirements

Exp: 3+ Years
Work Location: Noida
NP: Immediate - 20 days NP Required

Interested candidates can share resume at kumari.nikita@thinksys.com

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Siebel DeveloperSiebel EAISiebelSiebel programmerSiebel DevelopmentSiebel ConfigurationSQL Queries"|['Siebel Developer', 'Siebel EAI', 'Siebel', 'Siebel Configuration', 'SQL Queries']|"Siebel Developer || Immediate To 15 days NP Required!!!!"|Not Disclosed|
63|132|||30+ days ago|Any Graduate|3 - 6 years|"Job description
Dear All,

We have openings for Dotnet Full Stack Developer for Chennai location

ACL Digital (ALTEN Calsoft Labs) is headquartered in the Silicon Valley in California, giving us ability to leverage leading edge business and technologies to support our global customers. ACL Digital is a design-led Digital Experience, Product Innovation, Solutions, and Consulting offerings leader. From strategy, to design, implementation and management we help accelerate innovation and transform businesses. Keeping customer journeys and design at the core, it is committed to enable large Enterprises, SMBs and start-ups to transform. ACL Digital brings in competitive advantage, innovation and fresh perspectives to business and technology challenges. We are a talented workforce and part of the 37,000+ employee ALTEN Group that is spread across more than 25 countries offering a multicultural workplace and a collaborative knowledge 

Technical Skill Set - Mandatory:
Proficiency in C#, .NET Core(Optional)
Proficiency in developing ASP.Net Core applications
Proficiency in Entity Framework / EF Core / ADO.Net
Proficient knowledge in MSSQL / Other RDBMS
Experience in using Dependency injection pattern and IoC containers using at least one of: Autofac, Unity, Ninject, and / or SimpleIoc
Writing tests with NUnit / MS Test
Implementing enterprise application patterns 
Proficiency in HTML, JS, and CSS
Integrating web analytics tools 
Familiarity with cloud like Azure Web Apps or AWS is a plus
Primary Responsibilities:
Delivering high-quality applications
Integrating with front-end developers 
Ensuring a required level of performance
Writing test-backed server and client-side code
Analysing requirements and designing new functionality
Supporting and fixing existing functionality
Selecting and using the most appropriate and efficient technologies for a particular application
Designing and building application layers
Evaluate and research the products and technologies related to software
Integrate database layer built on SQL Server
Ensure the best possible performance, quality, and responsiveness of applications
Identify bottlenecks and bugs, and devise solutions to mitigate and address these issues
Help maintain code quality, security, organization and reusability
Minimum qualifications:
A degree in IT / Computer Science / Relevant experience
Relevant Experience 3 to 6 Years

Location: Chennai

NP: Immediate to 15 Days

Primary Skills: C#,, Asp.net/MVC, WebApi, Angular/Angularjs and SQL Server '
If you are interested send across your updated profile with TYOE RYOE CCTC ECTC NP to christopher.w@acldigital.com.

Thanks,
Christopher
ACL DIGITAL
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Entity FrameworkASP.Net MVCAngular
AngularjsCSSADO.NetJavascriptAsp.Net CoreHTMLAutofacNinject
Skills highlighted with ‘‘ are preferred keyskills"|['Entity Framework', 'ASP.Net MVC', 'Angularjs', 'CSS', 'ADO.Net', 'Javascript', 'HTML']|Openings For Dotnet Full Stack Developer@Alten Calsfot Labs Pvt Ltd|₹ 8,00,000 - 18,00,000 P.A.|
64|44|||30+ days ago|Any Graduate|4 - 9 years|"Job description
Responsibilities:
Develop user interfaces for modern internet applications with the latest frontend technologies
Understand requirements, design solutions and independently develop application code and logic.
Optimizing web pages for maximum speed and scalability.
Develop code using HTML, CSS, Javascript, Angular, NgRx that is responsive and works on multiple devices and browsers.
Writing unit test cases for all components
Perform code reviews and make sure best coding practices are being followed
Mentor junior team members and train them to perform their tasks independently. 
Requirements:

Mandatory Skills - Knowledge of any Unit Testing Framework (JEST, Jasmine, Karma, Chai), StateManagement (Ngrx or similar), RxJS, OOJS
Good To Have - Knowledge of Accessibility.

Extensive programming experience in HTML5, CSS3, SASS or LESS, and Bootstrap, Foundation or Materialize
Excellent Javascript knowledge and programming experience with ES5/ES6
Solid understanding and development experience in Angular
Experience with Typescript
Experience with tools like Redux, Webpack, Angular CLI and/or Gulp
Experience consuming REST APIs
TDD/BDD experience (Jest, Jasmine, Karma or Chai)
Experience with client-side architecture and design patterns
Awareness of cross-browser compatibility issues and client-side performance considerations
Experience with version control tools like Git, SVN or Mercurial

Benefits:

Medical Insurance for employees, spouses, kids and parents.
Monthly Internet Reimbursement in addition to salary.
Reimbursement for setting up  Work from home - table, chair, router etc.
21 annual paid leaves, 11 paid national holidays, 5 days of additional paid leaves for Covid recovery.
Reimbursement for courses & certifications.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Team HandlingCSSFront EndUnit TestingJavascriptRxjsHTMLNgrxAngular Material"|['Team Handling', 'CSS', 'Front End', 'Unit Testing', 'Javascript', 'HTML']|Angular Developer (Junior, Senior, Lead) - Immediate/30 Days|₹ 10,00,000 - 20,00,000 P.A.|
